entity_id	valid	rejected	polled	electors	PA	UNP	JVP	NUA	SU	TULF	EPDP	NLF	IG2	ACTC	TELO	CWC	DPLF	PP	IG1	L&DA	SMBP	IG3	IG4	TNUoW	TLP	DUNF	IG5	ULF	ESMS	IG6	MULF	IG7	NPP	SLMK	PFF	SLPF	PLSF	JSP	RJP	SEP	IG9	IG8
EC-15N	0.0	0.0	0.0	0.0	18208.000000000007	16951.0	3155.000000000001	1177.0000000000002	201.0	0	0	324.9999999999999	0	0	0	0	0	50.999999999999986	35.000000000000014	0	25.999999999999982	0	0	0	24.00000000000001	37.99999999999999	0	57.0	24.00000000000001	0	28.000000000000014	0	0	7.0000000000000036	3.0000000000000013	9.999999999999995	0	7.9999999999999964	0	0	0	0
EC-15P	0	0	0	0	13585	10539	1979	63	389	0	0	22	0	0	0	0	0	84	1	0	39	0	0	0	5	8	0	6	3	0	4	0	0	1	1	0	0	2	0	0	0	0
EC-16	0.0	0.0	0.0	0.0	138747.00000000012	118566.00000000004	11255.999999999995	12317.000000000025	1914.9999999999986	0	0	1959.0000000000007	224.00000000000006	0	0	0	0	865.0000000000007	103.00000000000014	0	0	85.99999999999999	0	0	0	0	0	0	340.9999999999997	0	0	0	0	59.999999999999964	114.00000000000004	57.99999999999998	0	41.99999999999996	42.000000000000014	0	0	0
EC-16A	0.0	0.0	0.0	0.0	20044.0	21579.000000000007	857.9999999999999	9811.000000000002	140.00000000000003	0	0	395.99999999999994	66.0	0	0	0	0	617.9999999999999	21.000000000000007	0	0	25.999999999999993	0	0	0	0	0	0	66.0	0	0	0	0	16.000000000000004	17.0	27.0	0	11.000000000000004	8.000000000000002	0	0	0
EC-16B	0.0	0.0	0.0	0.0	30908.99999999999	21232.99999999999	2842.9999999999995	222.00000000000006	166.00000000000006	0	0	586.9999999999997	55.99999999999996	0	0	0	0	79.99999999999997	30.999999999999993	0	0	18.000000000000007	0	0	0	0	0	0	96.00000000000003	0	0	0	0	9.999999999999996	32.0	9.999999999999996	0	13.99999999999999	3.000000000000001	0	0	0
EC-16C	0.0	0.0	0.0	0.0	30123.99999999998	28109.999999999993	2557.999999999999	833.0000000000002	557.0000000000002	0	0	428.9999999999999	30.00000000000001	0	0	0	0	32.0	20.999999999999993	0	0	15.000000000000005	0	0	0	0	0	0	90.99999999999997	0	0	0	0	11.999999999999998	28.000000000000007	11.999999999999998	0	2.9999999999999996	26.0	0	0	0
EC-16D	0.0	0.0	0.0	0.0	25646.000000000015	20077.99999999999	1909.0	1308.0000000000002	339.0000000000001	0	0	220.00000000000006	32.00000000000001	0	0	0	0	88.99999999999997	11.000000000000005	0	0	9.999999999999998	0	0	0	0	0	0	39.99999999999999	0	0	0	0	7.0	16.99999999999999	6.0	0	3.0	4.000000000000001	0	0	0
EC-16E	0.0	0.0	0.0	0.0	29146.000000000004	25217.99999999999	2596.0000000000005	32.99999999999999	617.9999999999997	0	0	317.00000000000006	38.99999999999999	0	0	0	0	42.00000000000001	18.999999999999996	0	0	13.000000000000005	0	0	0	0	0	0	45.99999999999998	0	0	0	0	15.000000000000002	18.999999999999996	3.0000000000000004	0	10.0	1.0000000000000004	0	0	0
EC-16P	0	0	0	0	2878	2348	492	110	95	0	0	10	1	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0
EC-17	0.0	0.0	0.0	0.0	169424.0000000002	144661.99999999994	21273.99999999998	9368.999999999995	976.0000000000005	0	0	2460.999999999999	321.00000000000006	0	0	0	0	853.9999999999997	102.99999999999991	0	191.99999999999997	0	0	0	149.99999999999986	194.00000000000003	0	0	494.00000000000006	0	0	0	141.99999999999997	0	53.00000000000002	102.00000000000003	0	0	0	0	0	0
EC-17A	0.0	0.0	0.0	0.0	23108.0	16896.000000000007	2255.0	701.0000000000001	68.99999999999997	0	0	380.00000000000006	20.0	0	0	0	0	115.0	17.000000000000004	0	24.999999999999993	0	0	0	30.0	28.999999999999986	0	0	68.99999999999997	0	0	0	18.000000000000004	0	6.0	6.0	0	0	0	0	0	0
EC-17B	0.0	0.0	0.0	0.0	19196.0	18084.00000000001	2295.0000000000005	2884.9999999999995	73.00000000000003	0	0	256.00000000000006	25.000000000000007	0	0	0	0	60.00000000000003	10.999999999999996	0	15.000000000000007	0	0	0	13.000000000000002	16.000000000000004	0	0	56.0	0	0	0	25.000000000000007	0	5.000000000000001	20.000000000000004	0	0	0	0	0	0
EC-17C	0.0	0.0	0.0	0.0	23078.0	20825.000000000007	4587.000000000002	567.0	307.0000000000001	0	0	322.99999999999994	10.000000000000002	0	0	0	0	154.00000000000003	11.999999999999998	0	37.999999999999986	0	0	0	26.999999999999996	27.999999999999986	0	0	57.0	0	0	0	22.00000000000001	0	8.999999999999998	10.000000000000002	0	0	0	0	0	0
EC-17D	0.0	0.0	0.0	0.0	22828.999999999993	24330.0	2714.9999999999995	1092.9999999999998	110.00000000000001	0	0	318.0	24.99999999999999	0	0	0	0	152.00000000000003	18.000000000000004	0	28.999999999999993	0	0	0	18.000000000000004	34.999999999999986	0	0	91.00000000000001	0	0	0	19.000000000000004	0	6.0	16.999999999999996	0	0	0	0	0	0
EC-17E	0.0	0.0	0.0	0.0	35025.999999999985	24753.999999999996	4302.999999999999	833.9999999999998	170.0	0	0	539.0000000000001	210.00000000000003	0	0	0	0	208.00000000000006	17.000000000000007	0	32.99999999999998	0	0	0	26.999999999999996	32.00000000000001	0	0	97.99999999999999	0	0	0	19.999999999999993	0	13.000000000000004	14.999999999999993	0	0	0	0	0	0
EC-17F	0.0	0.0	0.0	0.0	16576.999999999996	13850.000000000004	2208.0	1375.0	68.0	0	0	251.99999999999994	11.000000000000004	0	0	0	0	71.99999999999999	12.999999999999998	0	12.000000000000002	0	0	0	12.999999999999998	17.0	0	0	50.0	0	0	0	17.0	0	3.0000000000000004	15.999999999999996	0	0	0	0	0	0
EC-17G	0.0	0.0	0.0	0.0	20480.0	19578.000000000007	1738.0000000000005	1665.0	97.99999999999997	0	0	332.0000000000001	19.0	0	0	0	0	73.99999999999999	13.0	0	17.0	0	0	0	20.0	28.000000000000004	0	0	68.0	0	0	0	15.0	0	9.0	15.0	0	0	0	0	0	0
EC-17P	0	0	0	0	9130	6345	1173	249	81	0	0	61	1	0	0	0	0	19	2	0	23	0	0	0	2	9	0	0	5	0	0	0	6	0	2	3	0	0	0	0	0	0
EC-18	0.0	0.0	0.0	0.0	80022.99999999993	82398.99999999993	11160.999999999998	1976.9999999999998	614.9999999999998	0	0	1165.0	70.0	0	0	0	0	158.99999999999983	43.000000000000014	0	77.0000000000001	0	0	0	93.00000000000003	66.0	0	0	0	0	0	0	0	0	22.999999999999993	0	0	0	0	0	0	0
EC-18A	0.0	0.0	0.0	0.0	21014.0	22692.999999999993	3810.9999999999995	28.00000000000001	142.0	0	0	328.99999999999994	15.000000000000004	0	0	0	0	28.00000000000001	18.000000000000004	0	25.999999999999996	0	0	0	30.000000000000007	16.0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0
EC-18B	0.0	0.0	0.0	0.0	21074.999999999996	22212.999999999993	2135.0000000000005	1048.0000000000002	122.99999999999997	0	0	249.00000000000003	20.0	0	0	0	0	24.0	7.999999999999999	0	21.000000000000004	0	0	0	20.0	15.999999999999998	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0
EC-18C	0.0	0.0	0.0	0.0	34978.99999999998	35197.00000000001	4691.000000000001	886.0000000000003	317.00000000000006	0	0	569.0	33.99999999999997	0	0	0	0	102.99999999999999	16.000000000000007	0	24.999999999999993	0	0	0	42.000000000000014	32.999999999999986	0	0	0	0	0	0	0	0	13.000000000000005	0	0	0	0	0	0	0
EC-18P	0	0	0	0	2955	2296	524	15	33	0	0	18	1	0	0	0	0	4	1	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
EC-19	0.0	0.0	0.0	0.0	154171.9999999999	167351.00000000003	16414.0	5052.000000000002	1777.0000000000011	0	0	2022.0000000000002	66.00000000000011	0	0	12092.00000000001	0	597.0000000000003	206.99999999999986	0	0	148.00000000000006	178.00000000000009	0	324.9999999999999	279.0	0	0	0	0	0	0	0	0	179.00000000000037	77.00000000000004	0	79.99999999999996	0	0	0	0
EC-19A	0.0	0.0	0.0	0.0	17792.0	28849.99999999999	2989.9999999999986	152.99999999999997	105.00000000000004	0	0	343.0000000000002	3.0000000000000004	0	0	6.000000000000001	0	58.000000000000014	31.0	0	0	16.000000000000007	32.000000000000014	0	54.00000000000003	39.0	0	0	0	0	0	0	0	0	9.000000000000004	9.000000000000004	0	11.0	0	0	0	0
EC-19B	0.0	0.0	0.0	0.0	13082.000000000002	12880.000000000004	1130.9999999999998	112.99999999999997	64.99999999999997	0	0	226.99999999999994	6.000000000000002	0	0	342.00000000000017	0	101.00000000000004	36.0	0	0	17.000000000000004	16.0	0	48.99999999999998	22.999999999999996	0	0	0	0	0	0	0	0	11.000000000000002	11.000000000000002	0	9.0	0	0	0	0
EC-19C	0.0	0.0	0.0	0.0	13848.000000000004	15490.999999999998	911.9999999999999	173.0	70.0	0	0	215.99999999999994	6.0	0	0	4135.0	0	34.00000000000001	17.000000000000004	0	0	19.999999999999996	20.999999999999986	0	46.99999999999998	38.00000000000001	0	0	0	0	0	0	0	0	55.00000000000003	0.9999999999999997	0	15.000000000000004	0	0	0	0
EC-19D	0.0	0.0	0.0	0.0	14638.000000000004	13312.000000000002	1778.0	429.9999999999999	296.99999999999994	0	0	134.99999999999997	9.999999999999998	0	0	631.0000000000002	0	96.0	15.999999999999998	0	0	9.999999999999998	14.000000000000002	0	15.999999999999998	19.999999999999996	0	0	0	0	0	0	0	0	11.000000000000002	7.999999999999999	0	3.9999999999999996	0	0	0	0
EC-19E	0.0	0.0	0.0	0.0	17588.0	17338.0	1801.9999999999995	293.0	183.99999999999997	0	0	233.0	7.0	0	0	943.9999999999997	0	99.00000000000001	24.0	0	0	15.999999999999998	24.0	0	31.000000000000004	25.999999999999993	0	0	0	0	0	0	0	0	25.000000000000004	10.000000000000002	0	7.999999999999999	0	0	0	0
EC-19F	0.0	0.0	0.0	0.0	18162.0	17582.0	1815.0000000000005	215.00000000000003	119.00000000000001	0	0	210.00000000000003	4.000000000000002	0	0	394.00000000000006	0	49.99999999999999	19.0	0	0	6.999999999999999	20.999999999999996	0	27.0	27.0	0	0	0	0	0	0	0	0	12.000000000000002	3.0000000000000004	0	6.000000000000001	0	0	0	0
EC-19G	0.0	0.0	0.0	0.0	18661.000000000007	19376.999999999996	1835.0	2577.0	152.00000000000003	0	0	160.99999999999997	4.999999999999997	0	0	616.9999999999998	0	41.999999999999986	18.000000000000004	0	0	9.000000000000002	13.000000000000004	0	29.999999999999993	31.0	0	0	0	0	0	0	0	0	7.0	9.999999999999995	0	8.0	0	0	0	0
EC-19H	0.0	0.0	0.0	0.0	19836.0	20912.0	1928.0	564.0000000000001	446.99999999999994	0	0	253.00000000000003	13.999999999999998	0	0	1927.0	0	75.99999999999997	31.000000000000004	0	0	17.0	24.0	0	34.0	51.00000000000001	0	0	0	0	0	0	0	0	20.000000000000004	11.000000000000002	0	10.000000000000002	0	0	0	0
EC-19I	0.0	0.0	0.0	0.0	13699.000000000004	16430.000000000004	1046.0000000000002	473.0000000000001	173.99999999999997	0	0	231.0	9.999999999999998	0	0	2975.0	0	28.0	14.0	0	0	33.99999999999999	11.999999999999998	0	36.00000000000001	23.000000000000007	0	0	0	0	0	0	0	0	29.0	13.000000000000005	0	9.000000000000002	0	0	0	0
EC-19P	0	0	0	0	6866	5179	1177	61	164	0	0	13	1	0	0	121	0	13	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
EC-20	0.0	0.0	0.0	0.0	91404.00000000006	75900.00000000006	13158.999999999996	0	326.9999999999998	0	0	1546.9999999999998	33.99999999999999	0	0	0	0	431.0000000000002	101.00000000000006	0	93.00000000000004	56.99999999999998	58.99999999999997	0	138.00000000000003	165.00000000000006	32.99999999999999	0	355.0000000000001	64.00000000000003	0	0	0	0	37.99999999999998	26.0	0	0	0	0	0	0
EC-20A	0.0	0.0	0.0	0.0	22010.999999999996	19021.999999999993	2783.0000000000005	0	74.0	0	0	431.00000000000006	5.0	0	0	0	0	132.0	36.000000000000014	0	21.0	18.000000000000007	18.000000000000007	0	62.00000000000003	47.99999999999999	13.999999999999996	0	102.99999999999996	26.000000000000014	0	0	0	0	5.999999999999999	6.999999999999998	0	0	0	0	0	0
EC-20B	0.0	0.0	0.0	0.0	29667.999999999993	21063.000000000007	3228.000000000001	0	103.00000000000003	0	0	502.0000000000001	12.999999999999995	0	0	0	0	127.99999999999999	30.000000000000004	0	39.00000000000002	15.000000000000002	17.999999999999993	0	41.999999999999986	48.999999999999986	10.000000000000009	0	115.99999999999996	21.999999999999996	0	0	0	0	17.999999999999993	10.999999999999998	0	0	0	0	0	0
EC-20C	0.0	0.0	0.0	0.0	36697.0	33390.00000000001	6580.999999999999	0	121.00000000000004	0	0	609.0000000000002	16.000000000000004	0	0	0	0	165.99999999999997	33.99999999999999	0	27.999999999999993	23.000000000000007	23.000000000000007	0	32.00000000000001	67.99999999999999	8.999999999999998	0	133.99999999999997	16.000000000000004	0	0	0	0	13.000000000000004	6.999999999999998	0	0	0	0	0	0
EC-20P	0	0	0	0	3028	2425	567	0	29	0	0	5	0	0	0	0	0	5	1	0	5	1	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0
EC-21	0.0	0.0	0.0	0.0	244141.99999999997	204016.99999999994	22221.999999999985	0	1702.9999999999995	0	0	0	93.00000000000009	0	0	0	0	716.0000000000007	53.999999999999964	6157.999999999997	248.00000000000017	115.99999999999993	275.99999999999994	0	578.9999999999997	394.9999999999998	0	881.9999999999998	236.99999999999994	0	0	0	0	0	94.9999999999999	95.0	176.0	50.000000000000014	0	0	0	0
EC-21A	0.0	0.0	0.0	0.0	27885.000000000004	23985.000000000004	1907.0000000000005	0	285.00000000000006	0	0	0	18.999999999999996	0	0	0	0	96.0	4.999999999999998	4272.000000000001	30.999999999999996	18.999999999999996	41.00000000000001	0	89.0	52.000000000000014	0	103.0	9.999999999999996	0	0	0	0	0	18.000000000000004	11.000000000000002	28.0	3.0	0	0	0	0
EC-21B	0.0	0.0	0.0	0.0	36980.99999999999	30189.0	3164.9999999999995	0	493.0	0	0	0	6.999999999999999	0	0	0	0	93.99999999999999	11.999999999999998	455.9999999999999	45.000000000000014	13.0	27.999999999999996	0	71.0	53.0	0	130.0	26.0	0	0	0	0	0	7.999999999999997	9.999999999999998	25.0	11.000000000000004	0	0	0	0
EC-21C	0.0	0.0	0.0	0.0	25563.000000000007	20385.0	1556.0	0	179.00000000000006	0	0	0	8.999999999999998	0	0	0	0	36.999999999999986	2.0000000000000004	181.0	28.0	10.999999999999998	32.00000000000001	0	50.99999999999999	39.00000000000001	0	109.99999999999999	25.0	0	0	0	0	0	8.999999999999998	10.000000000000002	8.999999999999998	5.000000000000001	0	0	0	0
EC-21D	0.0	0.0	0.0	0.0	31411.000000000004	25789.000000000004	2232.0	0	148.0	0	0	0	12.999999999999995	0	0	0	0	185.0	12.999999999999995	214.99999999999991	32.999999999999986	12.0	42.0	0	73.00000000000001	60.000000000000014	0	86.99999999999997	29.000000000000004	0	0	0	0	0	6.999999999999999	6.999999999999999	21.0	6.999999999999999	0	0	0	0
EC-21E	0.0	0.0	0.0	0.0	28496.999999999993	27684.999999999996	1937.000000000001	0	123.99999999999999	0	0	0	8.999999999999998	0	0	0	0	73.0	7.000000000000002	125.00000000000001	28.000000000000007	12.999999999999998	33.0	0	69.0	58.000000000000014	0	105.0	38.0	0	0	0	0	0	12.999999999999998	10.0	25.00000000000001	5.0	0	0	0	0
EC-21F	0.0	0.0	0.0	0.0	31797.99999999999	24062.0	1630.9999999999998	0	124.0	0	0	0	7.999999999999999	0	0	0	0	69.0	7.999999999999999	276.9999999999999	26.0	13.999999999999995	44.99999999999997	0	70.99999999999999	47.00000000000002	0	118.00000000000001	26.999999999999996	0	0	0	0	0	13.0	23.000000000000004	13.999999999999995	1.9999999999999998	0	0	0	0
EC-21G	0.0	0.0	0.0	0.0	21223.999999999996	15246.000000000002	1237.0	0	99.00000000000001	0	0	0	4.999999999999999	0	0	0	0	35.0	0.0	178.00000000000003	15.999999999999998	7.999999999999999	17.0	0	48.00000000000001	31.0	0	65.00000000000001	9.999999999999998	0	0	0	0	0	10.999999999999998	6.999999999999999	12.000000000000002	3.9999999999999996	0	0	0	0
EC-21H	0.0	0.0	0.0	0.0	36592.000000000015	33729.00000000001	7894.999999999999	0	174.0	0	0	0	20.999999999999996	0	0	0	0	114.00000000000001	6.999999999999998	322.00000000000006	31.999999999999993	26.0	37.99999999999998	0	102.99999999999999	54.0	0	162.0	72.0	0	0	0	0	0	15.999999999999996	15.000000000000007	36.0	11.999999999999996	0	0	0	0
EC-21P	0	0	0	0	4191	2947	662	0	77	0	0	0	2	0	0	0	0	13	0	132	9	0	0	0	4	1	0	2	0	0	0	0	0	0	0	2	6	1	0	0	0	0
EC-22	0.0	0.0	0.0	0.0	201113.9999999999	175627.00000000006	22027.999999999993	4797.0	4548.999999999999	0	0	0	39.99999999999998	0	0	0	0	421.99999999999983	44.00000000000002	343.9999999999997	289.0000000000003	64.00000000000001	496.99999999999983	0	381.00000000000017	273.00000000000006	0	0	0	0	463.99999999999966	0	0	0	45.00000000000004	73.00000000000003	300.0000000000001	60.99999999999997	0	0	0	0
EC-22A	0.0	0.0	0.0	0.0	25961.0	25938.000000000004	3152.999999999998	629.0000000000002	677.9999999999999	0	0	0	2.0	0	0	0	0	41.999999999999986	3.0	12.999999999999998	51.0	7.000000000000003	49.0	0	31.00000000000001	34.00000000000001	0	0	0	0	41.999999999999986	0	0	0	7.000000000000003	8.0	41.0	11.000000000000005	0	0	0	0
EC-22B	0.0	0.0	0.0	0.0	20283.999999999996	18108.999999999996	2467.9999999999995	146.00000000000003	555.9999999999999	0	0	0	3.9999999999999996	0	0	0	0	19.999999999999996	3.9999999999999996	6.000000000000001	18.999999999999996	3.9999999999999996	47.0	0	28.999999999999996	28.999999999999996	0	0	0	0	24.000000000000004	0	0	0	4.999999999999999	9.000000000000002	39.99999999999999	3.9999999999999996	0	0	0	0
EC-22C	0.0	0.0	0.0	0.0	22236.999999999996	16091.000000000002	3509.0	141.99999999999997	740.0	0	0	0	2.9999999999999996	0	0	0	0	59.0	4.999999999999999	21.0	39.99999999999999	9.000000000000004	44.99999999999999	0	43.0	26.0	0	0	0	0	39.00000000000001	0	0	0	1.9999999999999993	7.999999999999997	41.00000000000001	2.9999999999999996	0	0	0	0
EC-22D	0.0	0.0	0.0	0.0	20907.000000000004	16647.000000000004	2356.0	146.99999999999997	460.9999999999999	0	0	0	4.0	0	0	0	0	48.99999999999997	2.0	8.0	31.000000000000018	6.999999999999998	31.000000000000018	0	37.00000000000001	34.99999999999999	0	0	0	0	26.00000000000001	0	0	0	4.0	6.999999999999998	21.999999999999993	5.999999999999999	0	0	0	0
EC-22E	0.0	0.0	0.0	0.0	19975.999999999996	23751.000000000004	2427.9999999999995	2901.0	452.0000000000001	0	0	0	0.9999999999999996	0	0	0	0	93.0	3.000000000000001	9.999999999999998	38.99999999999997	9.0	58.000000000000014	0	36.99999999999998	29.999999999999993	0	0	0	0	155.9999999999999	0	0	0	9.0	9.0	38.00000000000001	9.0	0	0	0	0
EC-22F	0.0	0.0	0.0	0.0	18339.999999999996	14160.000000000002	1688.0	226.0	164.0	0	0	0	1.9999999999999996	0	0	0	0	46.0	2.9999999999999996	15.0	13.0	5.999999999999999	43.000000000000014	0	24.999999999999996	21.0	0	0	0	0	28.0	0	0	0	0.9999999999999998	7.0	21.999999999999996	4.999999999999999	0	0	0	0
EC-22G	0.0	0.0	0.0	0.0	22658.999999999996	18738.0	1347.0000000000002	331.00000000000006	305.9999999999999	0	0	0	4.999999999999999	0	0	0	0	28.0	8.999999999999996	194.99999999999994	13.000000000000002	8.000000000000002	76.00000000000001	0	52.00000000000001	32.00000000000001	0	0	0	0	48.99999999999999	0	0	0	4.999999999999999	9.999999999999998	24.999999999999996	4.999999999999999	0	0	0	0
EC-22H	0.0	0.0	0.0	0.0	23375.0	18298.000000000004	2195.9999999999995	215.0	627.9999999999999	0	0	0	6.0	0	0	0	0	33.000000000000014	7.000000000000002	50.00000000000001	33.000000000000014	3.9999999999999996	68.99999999999999	0	48.0	28.000000000000007	0	0	0	0	63.00000000000003	0	0	0	5.0	6.0	22.99999999999999	9.0	0	0	0	0
EC-22I	0.0	0.0	0.0	0.0	19715.000000000004	18443.0	1848.0000000000002	19.999999999999996	289.00000000000006	0	0	0	11.999999999999998	0	0	0	0	44.999999999999986	5.999999999999999	18.000000000000007	20.999999999999996	8.0	78.00000000000001	0	78.00000000000001	36.000000000000014	0	0	0	0	34.0	0	0	0	5.999999999999999	8.0	33.0	9.000000000000004	0	0	0	0
EC-22P	0	0	0	0	7660	5452	1035	40	275	0	0	0	1	0	0	0	0	7	2	8	29	2	1	0	1	2	0	0	0	0	3	0	0	0	1	1	15	0	0	0	0	0
LK	0.0	0.0	0.0	0.0	3899328.999999994	3451764.9999999856	518724.99999999924	185592.99999999974	127859.00000000009	105907.00000000004	50701.999999999935	32274.9999999999	31443.000000000106	27289.000000000036	25830.000000000004	22985.00000000005	20654.99999999998	19830.000000000022	9799.000000000015	9780.999999999996	7289.000000000028	6108.999999999995	5792.000000000016	5737.000000000002	5181.999999999981	4403.000000000004	4326.999999999998	4048.000000000001	3927.0000000000045	3161.999999999999	2467.9999999999964	2382.0000000000014	1542.0	1287.0000000000039	1241.999999999996	1136.0000000000014	811.9999999999994	768.9999999999998	655.0000000000014	389.00000000000045	142.0	50.00000000000003
