entity_id	valid	rejected	polled	electors	UPFA	UNP	ITAK	JHU	SLMC	UPF	EPDP	JSP	USP	CDUA	NLF	DPLF	IP1D	UMPA	ULF	IP7D	NPP	SMBP	IP9D	IP6D	S	IP5D	SLPF	IP8D	IP3D	IP2D	RJP	IP4D	SLNF	TLP	SLMK	SEP	DUNF	IP4-ED	IP3-ED	IP1-ED	IP2-ED	;P7D	;P4D
EC-15B	54066.00000000002	4085.9999999999986	58184.99999999998	80736.0	29544.99999999999	22884.999999999996	0	1427.0	0	0	0	88.00000000000003	24.999999999999993	0	11.000000000000004	0	1.0000000000000002	34.0	13.000000000000004	2.0000000000000004	0	4.000000000000001	4.000000000000001	4.000000000000001	1.0000000000000002	2.0000000000000004	2.999999999999999	2.0000000000000004	2.0000000000000004	1.0000000000000002	4.000000000000001	1.0000000000000002	2.999999999999999	1.0000000000000002	2.999999999999999	0	0	0	0	0	0	0	0
EC-15C	67010.99999999999	3271.0000000000014	70299.99999999999	96817.00000000001	37155.0	28281.000000000015	0	1387.0000000000005	0	0	0	47.99999999999999	22.999999999999996	0	22.000000000000004	0	1.9999999999999998	47.99999999999999	10.000000000000004	0.9999999999999999	0	1.9999999999999998	6.999999999999999	0.0	2.9999999999999996	3.9999999999999996	1.9999999999999998	0.9999999999999999	3.9999999999999996	0.9999999999999999	0.0	1.9999999999999998	3.9999999999999996	3.9999999999999996	0.0	0	0	0	0	0	0	0	0
EC-15D	54737.00000000001	3326.0000000000014	58082.000000000015	83535.0	26607.000000000004	25166.999999999993	0	2740.0	0	0	0	63.00000000000004	25.000000000000004	0	34.00000000000001	0	0.0	56.00000000000004	10.0	2.0	0	4.0	5.0	0.0	1.0	4.0	0.0	4.0	5.0	1.0	2.0	2.0	2.0	2.0	1.0	0	0	0	0	0	0	0	0
EC-15E	46145.000000000015	2617.0	48771.999999999985	65847.00000000001	24886.000000000004	19553.999999999996	0	1569.0000000000005	0	0	0	40.99999999999999	11.999999999999996	0	17.999999999999993	0	0.0	27.00000000000002	6.999999999999999	0.9999999999999998	0	1.9999999999999996	0.9999999999999998	0.9999999999999998	0.0	5.999999999999998	1.9999999999999996	0.9999999999999998	0.9999999999999998	0.9999999999999998	0.0	0.9999999999999998	4.999999999999999	7.999999999999998	0.9999999999999998	0	0	0	0	0	0	0	0
EC-15F	45325.0	2318.999999999998	47657.99999999997	64979.0	22102.999999999996	21296.99999999999	0	1803.0	0	0	0	38.99999999999999	12.000000000000002	0	16.0	0	2.0	26.00000000000001	11.000000000000005	0.0	0	2.0	1.0	2.0	3.0000000000000004	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0	0	0	0	0	0	0	0
EC-15G	54727.000000000015	2189.9999999999995	56946.0	75984.99999999997	27815.00000000001	24120.0	0	2504.0000000000005	0	0	0	130.0	22.000000000000004	0	34.99999999999999	0	3.0	37.00000000000001	19.000000000000007	0.9999999999999998	0	0.9999999999999998	10.000000000000002	0.0	0.0	5.000000000000001	3.0	1.9999999999999996	3.0	3.0	0.0	1.9999999999999996	3.0	3.0	6.0	0	0	0	0	0	0	0	0
EC-15H	59746.0	3021.0000000000014	62788.000000000015	83644.99999999996	31388.00000000001	24936.000000000004	0	3212.0	0	0	0	80.00000000000004	17.000000000000004	0	18.000000000000004	0	0.9999999999999999	31.000000000000007	17.000000000000004	3.0000000000000004	0	3.9999999999999996	3.9999999999999996	0.0	6.000000000000001	6.000000000000001	3.0000000000000004	3.0000000000000004	3.0000000000000004	3.0000000000000004	1.9999999999999998	0.9999999999999999	3.0000000000000004	1.9999999999999998	3.0000000000000004	0	0	0	0	0	0	0	0
EC-15I	60666.99999999999	3455.0000000000005	64157.00000000002	86415.99999999997	29878.000000000004	27126.999999999996	0	3412.9999999999995	0	0	0	109.00000000000003	22.999999999999993	0	18.000000000000004	0	3.9999999999999987	39.00000000000001	19.00000000000001	0.0	0	10.000000000000005	1.9999999999999993	0.9999999999999997	0.0	0.0	0.0	1.9999999999999993	5.000000000000003	2.9999999999999996	1.9999999999999993	0.0	3.9999999999999987	2.9999999999999996	5.000000000000003	0	0	0	0	0	0	0	0
EC-15J	59890.00000000004	2641.0000000000005	62543.00000000003	83250.00000000001	31739.99999999999	24528.000000000004	0	3421.9999999999986	0	0	0	80.0	19.00000000000001	0	12.999999999999996	0	0.9999999999999998	25.0	25.999999999999993	0.0	0	6.999999999999997	3.999999999999999	0.0	0.9999999999999998	0.9999999999999998	5.0	1.9999999999999996	2.9999999999999982	0.9999999999999998	0.0	2.9999999999999982	5.0	0.9999999999999998	2.9999999999999982	0	0	0	0	0	0	0	0
EC-15K	48349.000000000015	2090.0	50453.000000000015	68091.0	24473.0	20434.999999999993	0	3236.9999999999995	0	0	0	86.00000000000003	16.0	0	26.999999999999996	0	2.0	30.0	8.0	1.0	0	3.0000000000000013	4.999999999999999	0.0	3.0000000000000013	7.0	1.0	2.0	1.0	1.0	0.0	1.0	3.0000000000000013	4.999999999999999	2.0	0	0	0	0	0	0	0	0
EC-15L	52308.999999999985	2089.0000000000005	54414.000000000015	74368.0	23471.999999999993	23241.999999999996	0	5347.000000000001	0	0	0	92.00000000000001	8.999999999999996	0	44.99999999999999	0	1.9999999999999998	36.99999999999999	15.999999999999998	3.9999999999999996	0	5.000000000000002	5.000000000000002	0.9999999999999999	2.9999999999999996	0.0	0.9999999999999999	0.0	1.9999999999999998	1.9999999999999998	2.9999999999999996	2.9999999999999996	0.9999999999999999	10.000000000000004	6.999999999999998	0	0	0	0	0	0	0	0
EC-15M	51843.0	2753.0000000000014	54614.00000000002	75263.99999999996	24974.00000000001	23158.000000000015	0	3390.9999999999995	0	0	0	109.0	24.99999999999999	0	42.00000000000001	0	1.9999999999999996	64.99999999999999	14.999999999999998	0.0	0	10.000000000000004	6.999999999999998	0.0	0.9999999999999998	12.999999999999998	3.999999999999999	2.999999999999999	1.9999999999999996	0.0	0.9999999999999998	3.999999999999999	5.000000000000002	10.999999999999998	0.9999999999999998	0	0	0	0	0	0	0	0
EC-15N	41800.0	2739.0	44557.00000000001	61727.00000000003	22426.0	18073.000000000007	0	1138.0000000000005	0	0	0	47.00000000000001	18.999999999999996	0	21.000000000000007	0	0.0	45.999999999999986	9.999999999999995	0.0	0	1.9999999999999991	7.0000000000000036	0.9999999999999996	0.0	0.9999999999999996	0.0	1.9999999999999991	0.9999999999999996	0.0	0.9999999999999996	0.0	0.0	3.0000000000000013	1.9999999999999991	0	0	0	0	0	0	0	0
EC-15P	34390	603	34997	34997	19658	12588	0	2074	0	0	0	15	2	0	18	0	3	8	1	1	0	4	0	1	1	0	0	2	3	0	2	2	5	0	2	0	0	0	0	0	0	0	0
EC-16	289587.9999999999	21431.000000000022	311193.99999999994	456777.0000000004	142784.00000000012	135151.99999999997	0	10000.000000000005	0	0	0	785.0000000000005	131.9999999999999	0	169.0000000000001	0	15.999999999999986	229.00000000000003	92.00000000000006	0	0	16.999999999999996	11.000000000000005	25.99999999999999	37.00000000000003	5.9999999999999964	17.999999999999996	10.000000000000002	10.000000000000005	30.000000000000007	11.999999999999993	5.999999999999996	11.0	0	15.0	0	0	0	0	0	0	19.999999999999986	0
EC-16A	55007.000000000015	4866.999999999998	59934.00000000001	90004.0	20069.00000000001	34273.00000000001	0	303.0	0	0	0	147.0	36.99999999999999	0	25.999999999999993	0	5.999999999999999	69.0	12.999999999999996	0	0	2.9999999999999996	8.000000000000002	4.000000000000001	17.0	0.0	5.999999999999999	2.9999999999999996	2.0000000000000004	4.000000000000001	2.0000000000000004	2.0000000000000004	1.0000000000000002	0	4.000000000000001	0	0	0	0	0	0	8.000000000000002	0
EC-16B	57757.000000000015	5760.999999999998	63549.99999999999	92595.99999999999	33714.99999999999	22546.999999999996	0	1231.0000000000007	0	0	0	98.00000000000004	30.999999999999993	0	24.000000000000007	0	4.0	46.999999999999986	18.000000000000007	0	0	1.0	1.0	11.000000000000005	3.000000000000001	2.0	4.999999999999998	4.0	1.0	6.000000000000002	3.000000000000001	0.0	2.0	0	0.0	0	0	0	0	0	0	3.000000000000001	0
EC-16C	63814.0	4169.0	68018.00000000001	98394.00000000006	31123.999999999985	29934.0	0	2351.9999999999995	0	0	0	204.99999999999994	26.0	0	41.999999999999986	0	4.0	61.000000000000014	19.000000000000004	0	0	2.9999999999999996	1.0	2.9999999999999996	10.000000000000004	2.0	2.9999999999999996	1.0	1.0	5.999999999999999	2.0	1.0	2.9999999999999996	0	7.000000000000002	0	0	0	0	0	0	4.0	0
EC-16D	48498.99999999999	2952.999999999999	51476.99999999999	76096.99999999999	25269.999999999996	20460.999999999996	0	2466.0	0	0	0	179.00000000000003	22.00000000000001	0	32.99999999999999	0	0.0	18.0	16.000000000000004	0	0	3.0	0.0	3.0	1.0000000000000002	2.0000000000000004	4.000000000000001	1.0000000000000002	1.0000000000000002	7.0	3.0	2.0000000000000004	1.0000000000000002	0	2.0000000000000004	0	0	0	0	0	0	4.000000000000001	0
EC-16E	57931.0	3542.000000000002	61495.00000000002	92966.00000000003	29041.999999999993	25377.999999999996	0	3208.0	0	0	0	151.00000000000009	16.000000000000007	0	40.0	0	2.000000000000001	31.000000000000007	24.000000000000004	0	0	7.0	0.0	5.0	6.000000000000001	0.0	0.0	1.0000000000000004	5.0	6.000000000000001	2.000000000000001	1.0000000000000004	3.0000000000000004	0	2.000000000000001	0	0	0	0	0	0	1.0000000000000004	0
EC-16P	6580	139	6720	6720	3564	2559	0	440	0	0	0	5	0	0	4	0	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
EC-17	372125.0	21281.000000000015	393405.99999999994	535444.0	212942.99999999968	148612.00000000012	0	8034.00000000001	0	0	0	431.9999999999995	1439.0000000000018	0	177.00000000000023	0	33.0	0	0	0	0	27.999999999999986	0	0	51.00000000000005	125.99999999999991	32.99999999999998	0	49.00000000000004	26.000000000000032	15.000000000000004	100.0	27.000000000000018	0	0	0	0	0	0	0	0	0	0
EC-17A	46573.00000000003	2361.0000000000005	48933.99999999999	68897.00000000001	27977.99999999999	17809.0	0	484.00000000000017	0	0	0	38.00000000000001	190.99999999999997	0	9.000000000000002	0	6.0	0	0	0	0	3.0	0	0	6.0	17.000000000000004	1.0000000000000002	0	9.000000000000002	0.0	2.0000000000000004	15.0	5.0	0	0	0	0	0	0	0	0	0	0
EC-17B	44012.99999999999	2308.9999999999995	46321.99999999999	65482.00000000001	24924.0	18231.00000000001	0	500.0000000000001	0	0	0	50.999999999999986	244.00000000000003	0	8.999999999999998	0	4.000000000000001	0	0	0	0	4.000000000000001	0	0	4.000000000000001	12.000000000000002	1.0000000000000002	0	8.000000000000002	2.0000000000000004	5.000000000000001	10.999999999999996	3.0000000000000004	0	0	0	0	0	0	0	0	0	0
EC-17C	53620.000000000015	3134.0000000000005	56753.99999999998	77390.99999999999	30590.999999999993	20623.0	0	2045.0000000000005	0	0	0	69.99999999999999	164.00000000000003	0	47.99999999999999	0	3.999999999999999	0	0	0	0	5.999999999999999	0	0	11.000000000000005	23.000000000000004	1.9999999999999996	0	5.000000000000001	7.999999999999998	0.9999999999999998	11.999999999999998	6.9999999999999964	0	0	0	0	0	0	0	0	0	0
EC-17D	54421.000000000015	3400.999999999998	57822.00000000002	81435.0	28821.00000000001	23875.99999999998	0	1260.0000000000002	0	0	0	81.0	253.9999999999999	0	26.000000000000007	0	4.999999999999999	0	0	0	0	6.0	0	0	21.999999999999993	29.999999999999996	9.000000000000002	0	7.000000000000001	3.0	3.0	15.999999999999998	1.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-17E	71122.99999999999	4453.999999999998	75577.00000000001	102137.99999999999	42639.00000000001	26744.0	0	1313.9999999999993	0	0	0	74.00000000000003	241.99999999999994	0	41.00000000000001	0	4.000000000000001	0	0	0	0	2.0000000000000004	0	0	2.0000000000000004	14.999999999999993	4.999999999999998	0	11.999999999999998	5.999999999999999	1.0000000000000002	19.999999999999993	2.0000000000000004	0	0	0	0	0	0	0	0	0	0
EC-17F	36178.00000000001	2253.0000000000005	38431.000000000015	52769.99999999999	21008.0	14335.999999999993	0	602.0000000000005	0	0	0	35.99999999999999	132.0	0	17.0	0	6.000000000000001	0	0	0	0	1.9999999999999996	0	0	3.999999999999999	15.999999999999996	3.999999999999999	0	3.0000000000000004	1.9999999999999996	0.0	8.999999999999998	0.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-17G	45545.99999999999	2725.000000000001	48270.99999999999	66036.0	24445.999999999985	19606.000000000004	0	1165.0000000000002	0	0	0	65.00000000000001	185.99999999999997	0	20.999999999999993	0	4.000000000000002	0	0	0	0	4.000000000000002	0	0	1.0000000000000004	10.999999999999996	10.999999999999996	0	2.9999999999999996	2.9999999999999996	2.000000000000001	14.000000000000002	4.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-17P	20651	644	21295	21295	12536	7387	0	664	0	0	0	17	26	0	6	0	0	0	0	0	0	1	0	0	1	2	0	0	2	2	1	3	3	0	0	0	0	0	0	0	0	0	0
EC-18	185210.0	12672.99999999999	197934.00000000006	260440.0000000001	106243.00000000004	75663.99999999996	0	2413.0000000000014	0	0	0	116.00000000000003	626.9999999999997	0	41.00000000000002	0	13.0	0	0	3.9999999999999982	0	12.99999999999999	13.000000000000002	5.000000000000001	0	4.0000000000000036	0	5.000000000000003	9.000000000000002	10.999999999999993	5.999999999999999	8.000000000000004	15.0	0	0	0	0	0	0	0	0	0	0
EC-18A	48943.999999999985	3745.9999999999995	52711.0	70308.00000000001	30342.000000000007	17522.000000000007	0	850.0	0	0	0	32.0	152.00000000000006	0	12.0	0	3.0	0	0	0.0	0	7.000000000000003	4.0	0.0	0	2.0	0	2.0	3.0	4.0	1.0	4.0	4.0	0	0	0	0	0	0	0	0	0	0
EC-18B	47260.0	3034.9999999999995	50310.99999999999	66605.00000000003	26114.000000000007	20522.0	0	387.99999999999994	0	0	0	23.000000000000004	181.99999999999997	0	7.999999999999999	0	1.9999999999999998	0	0	1.9999999999999998	0	1.9999999999999998	3.9999999999999996	1.9999999999999998	0	0.9999999999999999	0	0.9999999999999999	3.9999999999999996	3.0	0.0	0.9999999999999999	0.9999999999999999	0	0	0	0	0	0	0	0	0	0
EC-18C	82836.0	5683.000000000002	88532.99999999999	117148.0	45935.999999999985	35420.00000000002	0	1066.9999999999998	0	0	0	58.99999999999999	289.99999999999983	0	20.000000000000004	0	8.000000000000004	0	0	2.000000000000001	0	3.0000000000000013	5.000000000000001	3.0000000000000013	0	1.0000000000000004	0	2.000000000000001	2.000000000000001	3.0000000000000013	4.000000000000002	3.0000000000000013	8.000000000000004	0	0	0	0	0	0	0	0	0	0
EC-18P	6170	209	6379	6379	3851	2200	0	108	0	0	0	2	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0
EC-19	370178.0000000003	30159.0	400337.0	526635.0	178634.00000000006	181705.00000000003	0	6932.000000000005	0	0	0	609.9999999999998	587.9999999999992	0	248.0	0	45.000000000000014	0	647.0000000000006	328.99999999999983	0	56.000000000000014	0	141.00000000000017	36.0	39.999999999999986	27.999999999999947	0	28.0	35.999999999999964	31.99999999999996	42.99999999999997	0	0	0	0	0	0	0	0	0	0	0
EC-19A	52290.99999999999	3442.0	55732.99999999999	74365.0	27726.999999999993	23822.000000000007	0	363.00000000000006	0	0	0	47.00000000000001	76.00000000000004	0	27.000000000000014	0	4.000000000000002	0	89.00000000000004	58.000000000000014	0	16.000000000000007	0	18.000000000000007	8.000000000000004	9.000000000000004	3.0000000000000004	0	6.000000000000001	6.000000000000001	3.0000000000000004	9.000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-19B	28147.999999999985	2555.999999999999	30704.000000000004	42920.99999999999	14804.999999999996	12873.999999999998	0	210.99999999999994	0	0	0	33.00000000000001	50.0	0	3.000000000000001	0	7.0	0	54.99999999999999	50.99999999999999	0	9.0	0	16.0	8.0	7.0	2.0	0	3.000000000000001	5.000000000000002	5.000000000000002	4.0	0	0	0	0	0	0	0	0	0	0	0
EC-19C	35397.00000000001	3628.0	39024.99999999997	52719.00000000001	13778.999999999996	21015.999999999996	0	278.99999999999994	0	0	0	79.00000000000001	76.99999999999997	0	12.0	0	4.999999999999999	0	93.99999999999996	22.99999999999999	0	3.9999999999999987	0	11.000000000000002	1.9999999999999993	3.9999999999999987	0.9999999999999997	0	0.9999999999999997	3.0	3.0	3.9999999999999987	0	0	0	0	0	0	0	0	0	0	0
EC-19D	32730.999999999996	1980.0000000000002	34710.99999999999	46871.99999999999	15103.0	15825.000000000002	0	1586.0000000000002	0	0	0	45.00000000000001	42.99999999999999	0	18.0	0	7.000000000000001	0	45.00000000000001	21.0	0	1.9999999999999998	0	9.0	3.9999999999999996	3.0	3.0	0	3.9999999999999996	9.0	0.0	3.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-19E	38100.000000000015	3886.000000000001	41986.0	55733.0	17925.999999999993	19125.000000000004	0	724.9999999999999	0	0	0	63.99999999999999	66.0	0	12.999999999999996	0	7.999999999999999	0	80.99999999999996	35.99999999999999	0	6.0	0	17.0	0.9999999999999999	5.000000000000001	5.000000000000001	0	6.0	1.9999999999999998	3.0	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0
EC-19F	38698.99999999999	3275.0000000000005	41973.99999999999	53689.99999999999	19946.0	18030.000000000004	0	357.00000000000017	0	0	0	61.999999999999986	52.00000000000001	0	112.99999999999997	0	3.0000000000000004	0	67.00000000000001	29.999999999999996	0	2.000000000000001	0	19.999999999999996	3.0000000000000004	1.0000000000000004	2.000000000000001	0	1.0000000000000004	3.0000000000000004	6.000000000000001	1.0000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-19G	44521.999999999985	3850.999999999999	48373.000000000015	62308.0	23040.000000000007	20441.000000000004	0	774.9999999999999	0	0	0	67.0	53.0	0	8.0	0	3.0000000000000004	0	67.0	32.0	0	6.000000000000001	0	12.000000000000002	3.0000000000000004	2.0	3.0000000000000004	0	2.0	0.0	3.0000000000000004	4.999999999999997	0	0	0	0	0	0	0	0	0	0	0
EC-19H	47348.0	3780.000000000001	51128.00000000001	67710.00000000001	21784.0	23791.0	0	1343.0000000000005	0	0	0	158.0	79.0	0	18.999999999999993	0	3.999999999999999	0	72.99999999999999	44.00000000000001	0	6.0	0	24.0	3.0	5.000000000000001	5.000000000000001	0	0.9999999999999998	1.9999999999999996	5.000000000000001	1.9999999999999996	0	0	0	0	0	0	0	0	0	0	0
EC-19I	37708.000000000015	3475.0000000000014	41183.00000000002	54797.0	15499.0	21257.999999999985	0	639.0000000000001	0	0	0	45.0	92.00000000000003	0	26.00000000000001	0	2.9999999999999996	0	73.0	33.99999999999999	0	1.0000000000000002	0	14.0	4.000000000000001	4.000000000000001	4.000000000000001	0	2.9999999999999996	5.999999999999999	1.0000000000000002	2.0000000000000004	0	0	0	0	0	0	0	0	0	0	0
EC-19P	15234	286	15520	15520	9025	5523	0	654	0	0	0	10	0	0	9	0	1	0	3	0	0	4	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0
EC-20	192112.99999999988	12815.99999999999	204928.9999999999	270250.00000000006	117456.00000000012	71067.00000000003	0	2674.9999999999995	0	0	0	158.0	134.99999999999997	0	76.00000000000001	0	16.999999999999993	0	274.99999999999994	86.99999999999999	0	19.000000000000004	0	39.00000000000001	11.000000000000004	17.00000000000001	5.999999999999998	0	10.999999999999998	18.00000000000001	11.999999999999996	15.000000000000004	19.000000000000007	0	0	0	0	0	0	0	0	0	0
EC-20A	45526.999999999985	3255.0	48782.000000000015	65933.99999999999	27148.999999999985	17851.0	0	292.99999999999994	0	0	0	34.99999999999999	40.99999999999999	0	13.000000000000007	0	2.9999999999999996	0	81.99999999999999	21.999999999999993	0	2.9999999999999996	0	9.000000000000004	4.000000000000002	5.0	0.0	0	4.000000000000002	5.0	2.000000000000001	4.000000000000002	2.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-20B	56996.0	4142.0	61138.0	83194.00000000003	34503.000000000015	21592.999999999996	0	585.9999999999999	0	0	0	54.00000000000001	41.999999999999986	0	25.99999999999999	0	5.000000000000004	0	78.00000000000004	43.000000000000036	0	6.999999999999999	0	13.999999999999998	3.9999999999999996	6.999999999999999	1.9999999999999998	0	3.0000000000000018	3.9999999999999996	5.000000000000004	10.000000000000009	10.000000000000009	0	0	0	0	0	0	0	0	0	0
EC-20C	82205.0	5296.0	87500.99999999999	113614.00000000003	51136.99999999997	29102.000000000004	0	1618.0000000000011	0	0	0	67.99999999999999	50.00000000000001	0	33.99999999999999	0	8.000000000000002	0	111.99999999999997	21.999999999999996	0	8.000000000000002	0	16.000000000000004	3.0000000000000004	4.000000000000001	2.0000000000000004	0	4.000000000000001	8.999999999999998	3.0000000000000004	1.0000000000000002	4.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-20P	7385	123	7508	7508	4667	2521	0	178	0	0	0	1	2	0	3	0	1	0	3	0	0	1	0	0	0	1	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
EC-21	492002.99999999994	28346.0	520348.9999999998	655498.0000000003	261450.00000000015	205489.99999999988	0	20801.000000000015	0	0	0	585.0	649.0000000000002	0	1335.9999999999993	0	39.99999999999999	0	738.0000000000009	307.0000000000003	0	51.00000000000003	0	199.00000000000014	48.99999999999997	112.00000000000006	30.999999999999993	0	42.999999999999964	40.999999999999986	31.999999999999975	22.00000000000001	27.00000000000001	0	0	0	0	0	0	0	0	0	0
EC-21A	60763.99999999999	3219.9999999999986	63984.000000000015	81651.99999999999	31340.999999999996	24934.0	0	3141.9999999999995	0	0	0	74.00000000000001	104.00000000000003	0	944.0000000000002	0	4.000000000000001	0	93.99999999999997	48.0	0	7.0	0	28.0	1.0000000000000002	18.000000000000004	4.000000000000001	0	4.999999999999998	3.0	4.999999999999998	2.0000000000000004	6.0	0	0	0	0	0	0	0	0	0	0
EC-21B	73213.00000000001	3925.9999999999995	77139.00000000001	97357.00000000001	37386.00000000001	29669.999999999996	0	5605.000000000001	0	0	0	143.99999999999997	67.0	0	79.00000000000003	0	3.9999999999999987	0	120.0	40.999999999999986	0	7.999999999999997	0	30.0	19.999999999999996	13.0	3.9999999999999987	0	1.9999999999999993	9.999999999999998	3.9999999999999987	2.9999999999999996	2.9999999999999996	0	0	0	0	0	0	0	0	0	0
EC-21C	48513.0	3069.0	51581.999999999985	63305.0	23403.00000000001	22744.999999999996	0	1978.9999999999995	0	0	0	51.99999999999999	100.0	0	50.0	0	1.0000000000000002	0	83.00000000000001	39.00000000000001	0	2.9999999999999996	0	20.999999999999996	4.000000000000001	8.999999999999998	4.000000000000001	0	5.000000000000001	5.999999999999999	4.000000000000001	1.0000000000000002	4.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-21D	62539.000000000015	4340.0	66879.00000000001	85285.00000000001	32042.0	27685.000000000007	0	2364.0000000000005	0	0	0	86.99999999999997	86.99999999999997	0	53.000000000000014	0	5.000000000000002	0	81.00000000000003	51.00000000000001	0	6.0	0	30.000000000000007	4.000000000000001	23.0	1.0000000000000002	0	4.000000000000001	4.000000000000001	5.000000000000002	4.000000000000001	3.0	0	0	0	0	0	0	0	0	0	0
EC-21E	59971.00000000001	3408.0	63378.999999999985	81393.00000000003	29509.0	28453.0	0	1644.0000000000002	0	0	0	46.00000000000001	73.99999999999997	0	25.999999999999996	0	4.0	0	95.00000000000003	41.00000000000001	0	8.999999999999998	0	23.000000000000004	2.0	14.999999999999993	2.0	0	5.0	8.999999999999998	7.000000000000002	3.0000000000000027	4.0	0	0	0	0	0	0	0	0	0	0
EC-21F	59106.0	3134.0000000000005	62239.99999999998	75914.99999999997	32331.000000000004	25320.999999999993	0	1075.9999999999995	0	0	0	41.0	89.00000000000001	0	65.0	0	10.999999999999998	0	95.0	24.999999999999996	0	1.9999999999999998	0	21.999999999999996	6.999999999999997	9.999999999999998	1.9999999999999998	0	1.9999999999999998	6.999999999999997	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0
EC-21G	39119.99999999999	2322.0	41442.00000000001	50557.99999999998	22501.0	15725.999999999998	0	660.0000000000001	0	0	0	27.999999999999996	42.999999999999986	0	25.999999999999996	0	3.0000000000000004	0	63.99999999999999	19.999999999999996	0	4.999999999999999	0	13.999999999999998	3.0000000000000004	9.0	4.999999999999999	0	4.999999999999999	0.0	3.9999999999999996	3.0000000000000004	0.9999999999999999	0	0	0	0	0	0	0	0	0	0
EC-21H	80446.0	4795.000000000001	85241.0	111570.00000000001	48051.00000000001	28117.00000000002	0	3748.9999999999995	0	0	0	110.99999999999997	83.99999999999999	0	78.99999999999996	0	7.999999999999998	0	104.0	41.99999999999999	0	10.0	0	31.0	5.999999999999998	15.000000000000007	7.999999999999998	0	13.999999999999996	1.9999999999999996	2.999999999999999	5.999999999999998	5.999999999999998	0	0	0	0	0	0	0	0	0	0
EC-21P	8331	132	8463	8463	4886	2839	0	582	0	0	0	2	1	0	14	0	0	0	2	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-22	421134.00000000006	25685.000000000007	446816.0	585909.9999999999	214266.9999999998	186641.0	0	18034.0	0	0	0	487.99999999999955	487.0000000000003	0	307.0000000000001	0	29.000000000000025	355.9999999999999	0	26.0	0	85.0	86.99999999999989	13.999999999999998	3.0	47.00000000000003	20.000000000000004	34.99999999999997	24.999999999999982	16.000000000000007	19.999999999999996	2.0	26.00000000000001	21.0	84.99999999999999	0	0	0	0	0	0	0	12.99999999999999
EC-22A	57650.99999999999	3131.999999999999	60780.0	78356.99999999997	28963.999999999996	26328.000000000007	0	2095.0	0	0	0	35.99999999999999	76.99999999999994	0	16.0	0	6.0	37.0	0	2.0	0	40.000000000000014	10.000000000000004	4.0	3.0	2.0	5.000000000000002	5.000000000000002	3.0	2.0	3.0	2.0	7.000000000000003	2.0	2.0	0	0	0	0	0	0	0	0
EC-22B	43564.99999999999	2372.9999999999995	45938.0	60550.00000000002	22980.00000000001	18693.000000000007	0	1714.9999999999998	0	0	0	36.00000000000001	44.0	0	18.000000000000004	0	0.9999999999999999	39.00000000000001	0	6.000000000000001	0	6.000000000000001	6.999999999999998	0.9999999999999999	0	1.9999999999999998	1.9999999999999998	0.9999999999999999	1.9999999999999998	0.0	0.0	0	1.9999999999999998	0.9999999999999999	6.999999999999998	0	0	0	0	0	0	0	1.9999999999999998
EC-22C	44306.99999999999	2276.0000000000005	46583.00000000002	62560.999999999985	23778.000000000004	17509.000000000004	0	2834.000000000001	0	0	0	70.99999999999999	37.0	0	27.999999999999993	0	0.0	18.000000000000007	0	0.0	0	3.9999999999999987	6.999999999999998	3.9999999999999987	0	1.9999999999999993	0.0	0.9999999999999997	2.9999999999999996	0.9999999999999997	0.0	0	1.9999999999999993	4.999999999999999	1.9999999999999993	0	0	0	0	0	0	0	0.9999999999999997
EC-22D	41477.0	2315.999999999999	43792.99999999997	58587.99999999999	22187.0	16858.0	0	2256.0	0	0	0	40.99999999999998	20.0	0	21.999999999999993	0	1.0	22.999999999999993	0	1.0	0	13.000000000000005	10.999999999999996	1.0	0	22.999999999999993	2.9999999999999996	2.9999999999999996	1.0	4.0	2.0	0	1.0	2.0	2.9999999999999996	0	0	0	0	0	0	0	1.0
EC-22E	52873.99999999999	2853.0	55726.99999999999	76114.99999999999	23289.999999999993	26098.999999999985	0	3150.999999999999	0	0	0	89.0	66.0	0	31.999999999999986	0	3.000000000000001	82.0	0	9.0	0	3.000000000000001	9.0	0.0	0	7.9999999999999964	3.000000000000001	0.9999999999999996	4.999999999999999	1.9999999999999991	3.000000000000001	0	3.000000000000001	4.999999999999999	7.9999999999999964	0	0	0	0	0	0	0	3.000000000000001
