entity_id	timestamp	electors	polled	valid	rejected	NPP	SJB	NDF	SLPP	ITAK	SB	SLMC	UDV	UNP	DTNA	DLF	DNA	ACTC	TMVP	ACMC	PSA	EPDP	IND17-10	JPF	UNA	SLLP	DP	IND11-04	TMK	JSP	NFGG	UNFF	APP	IND14-10	IND07-11	NIF	IND06-06	IND03-19	NPPT	AJP	IND01-02	TULF	IND02-18	DUNF	SBP	IND02-21	IND13-12	IND08-09	PPP	IND23-11	IND01-06	IND11-06	IND08-04	IND04-21	IND03-10	IND02-20	IND02-22	IND06-03	ERDF	IND02-10	IND04-07	IND02-08	IND06-02	IND06-16	IND10-03	IND02-02	IND01-04	IND04-15	DUA	IND07-21	IND06-15	IND02-05	IND13-10	SLSP	IND05-10	IND01-09	IND11-10	JSWP	IND01-22	USP	IND07-01	IND16-10	IND15-01	IND04-04	IND07-03	IND03-13	IND01-05	IND18-12	IND10-06	IND01-16	IND05-21	IND03-04	IND07-10	IND05-12	IND22-11	IND18-10	IND01-19	IND05-16	IND02-06	IND02-09	IND07-06	IND03-06	IND01-07	IND03-21	IND04-06	IND10-12	IND04-17	IND03-01	IND08-02	IND20-13	IND17-02	IND14-13	IND19-11	IND09-14	IND04-03	IND06-14	IND02-14	IND07-17	IND20-10	SEP	IND11-03	IND17-01	FPF	IND01-20	IND24-11	UPA	IND03-11	IND02-12	IND12-11	IND09-01	LJP	IND03-05	IND08-01	IND06-21	IND06-10	IND01-10	IND05-08	IND20-11	ELPP	IND14-14	IND05-19	LDP	IND02-19	IND12-12	IND02-04	IND16-01	IND06-08	NLNP	IND15-12	IND02-07	IND12-14	IND03-20	IND19-10	IND08-06	IND13-13	IND04-12	IND04-22	IND19-01	IND31-13	IND05-07	IND09-06	IND24-12	IND12-01	IND08-17	IND10-04	IND14-01	NSSP	IND15-02	IND01-21	IND03-09	IND08-03	IND07-08	IND16-13	IND13-14	IND04-11	IND30-13	IND02-13	IND09-11	IND14-11	IND09-03	IND10-11	AITM	IND03-02	IND04-19	IND09-02	IND01-15	IND05-04	IND04-02	IND05-15	IND02-15	IND09-10	IND07-15	IND07-04	IND11-12	IND08-15	IND06-04	IND17-11	IND02-03	IND10-10	IND18-11	IND24-13	IND25-11	IND12-02	IND14-12	IND01-01	IND10-02	IND07-16	IND12-04	IND04-10	IND03-16	IND02-17	IND02-11	IND08-10	IND09-04	IND12-10	IND05-11	IND06-01	IND20-12	IND21-10	IND11-14	IND04-09	IND07-02	IND05-09	IND03-03	IND03-22	IND14-16	IND01-03	IND27-12	IND01-14	IND08-13	IND05-02	IND15-13	IND39-13	IND05-06	PP	IND09-09	IND06-17	IND07-05	IND05-03	IND09-12	IND11-02	SLMP	IND13-02	IND06-05	IND01-11	IND17-13	IND04-01	IND11-01	IND13-01	IND14-02	IND09-15	IND03-14	IND03-12	IND23-12	IND05-01	IND06-11	IND17-12	IND02-16	IND02-01	IND06-09	IND03-17	IND08-12	IND13-11	IND05-05	IND01-17	IND18-01	IND08-11	IND15-10	IND21-12	IND11-16	IND07-14	IND07-09	IND03-07	IND35-13	IND04-08	IND01-18	IND11-11	IND43-13	IND01-08	IND04-14	IND03-08	IND23-13	IND04-13	IND04-05	IND16-02	IND09-17	IND11-13	IND19-12	IND15-16	IND03-15	IND10-16	IND06-12	IND05-17	IND10-01	IND12-13	IND18-13	IND15-11	IND10-14	IND09-16	IND19-13	IND13-16	IND05-14	IND21-13	IND22-12	IND01-13	IND27-13	IND22-13	IND41-13	IND26-13	IND16-12	IND07-12	IND10-13	IND06-13	IND08-16	IND04-16	IND29-13	IND25-13	IND38-13	IND12-16	IND09-13	IND21-11	IND01-12	IND16-11	IND25-12	IND28-13	IND36-13	IND34-13	IND42-13	IND26-12	IND05-13	IND07-13	IND08-14	IND32-13	IND40-13	IND37-13	IND33-13
EC-04F	2024-11-15 04:00:29:975	106067	73512	68269	5243	47514	12703	2299	1574	0	1187	0	0	0	0	901	123	0	0	0	91	0	0	90	0	0	63	299	0	61	0	0	78	0	0	77	0	0	55	125	0	19	0	46	0	0	0	0	30	0	0	0	218	0	0	0	0	0	58	0	0	0	0	0	0	0	171	0	0	0	0	0	0	33	0	0	0	0	0	29	0	0	0	106	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	43	0	0	37	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04G	2024-11-15 04:08:15:242	74039	50700	45897	4803	26595	11170	3109	753	0	1331	0	0	0	0	702	152	0	0	0	31	0	0	74	0	0	49	336	0	50	0	0	74	0	0	46	0	0	39	93	0	17	0	54	0	0	0	0	29	0	0	0	242	0	0	0	0	0	46	0	0	0	0	0	0	0	234	0	0	0	0	0	0	37	0	0	0	0	0	38	0	0	0	120	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	41	0	0	35	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04H	2024-11-15 05:27:18:917	87734	57420	54492	2928	38148	8362	2625	906	0	1799	0	0	0	0	453	112	0	0	0	92	0	0	66	0	0	127	669	0	46	0	0	38	0	0	46	0	0	34	164	0	10	0	105	0	0	0	0	15	0	0	0	109	0	0	0	0	0	62	0	0	0	0	0	0	0	102	0	0	0	0	0	0	23	0	0	0	0	0	59	0	0	0	80	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	27	0	0	14	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04I	2024-11-15 03:26:40:125	41245	26861	25698	1163	17332	4396	1542	437	0	567	0	0	0	0	174	74	0	0	0	36	0	0	21	0	0	74	321	0	19	0	0	14	0	0	26	0	0	25	112	0	14	0	51	0	0	0	0	47	0	0	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	30	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	27	0	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	13	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04J	2024-11-15 06:02:29:300	85721	58633	55213	3420	38115	9070	2652	999	0	1045	0	0	0	0	489	79	0	0	0	149	0	0	54	0	0	108	1084	0	50	0	0	176	0	0	51	0	0	40	233	0	7	0	40	0	0	0	0	15	0	0	0	173	0	0	0	0	0	39	0	0	0	0	0	0	0	130	0	0	0	0	0	0	20	0	0	0	0	0	26	0	0	0	143	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	22	0	0	23	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04K	2024-11-15 06:22:40:774	89738	62614	58627	3987	40647	9346	2744	1555	0	1076	0	0	0	0	644	89	0	0	0	257	0	0	65	0	0	81	770	0	56	0	0	51	0	0	77	0	0	40	137	0	18	0	43	0	0	0	0	24	0	0	0	261	0	0	0	0	0	42	0	0	0	0	0	0	0	114	0	0	0	0	0	0	26	0	0	0	0	0	31	0	0	0	129	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	17	0	0	34	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04L	2024-11-15 06:38:21:973	113207	78478	71659	6819	38456	16781	10290	1105	0	859	0	0	0	0	784	340	0	0	0	257	0	0	127	0	0	95	602	0	103	0	0	66	0	0	78	0	0	53	118	0	43	0	63	0	0	0	0	31	0	0	0	345	0	0	0	0	0	52	0	0	0	0	0	0	0	249	0	0	0	0	0	0	41	0	0	0	0	0	49	0	0	0	140	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	54	0	0	35	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04M	2024-11-15 06:24:45:382	103820	74029	67516	6513	37376	12213	12696	642	0	695	0	0	0	0	831	375	0	0	0	113	0	0	108	0	0	50	332	0	74	0	0	61	0	0	90	0	0	48	104	0	57	0	40	0	0	0	0	24	0	0	0	307	0	0	0	0	0	103	0	0	0	0	0	0	0	276	0	0	0	0	0	0	44	0	0	0	0	0	46	0	0	0	197	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	42	0	0	50	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04P	2024-11-15 01:57:47:456	57951	57278	55314	1964	44819	4698	2770	928	0	892	0	0	0	0	193	41	0	0	0	147	0	0	16	0	0	74	296	0	29	0	0	8	0	0	43	0	0	23	74	0	9	0	26	0	0	0	0	9	0	0	0	52	0	0	0	0	0	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	7	0	0	0	0	0	8	0	0	0	34	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05A	2024-11-15 05:43:44:454	143362	97742	89877	7865	64206	13321	4713	2902	0	1103	0	470	0	0	0	188	0	0	0	164	0	0	176	0	0	75	0	0	123	0	0	0	0	0	152	0	0	0	0	0	0	0	61	0	0	0	0	97	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05B	2024-11-15 03:41:25:214	73774	50228	46193	4035	26687	12172	2198	2358	0	539	0	185	0	0	0	343	0	0	0	61	0	0	149	0	0	39	0	0	85	0	0	0	0	0	65	0	0	0	0	0	0	0	36	0	0	0	0	50	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05C	2024-11-15 02:28:56:879	90643	59918	55733	4185	37287	11014	2341	1773	0	773	0	627	0	0	0	263	0	0	0	146	0	0	134	0	0	67	0	0	113	0	0	0	0	0	81	0	0	0	0	0	0	0	42	0	0	0	0	62	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05D	2024-11-15 03:14:34:539	99489	67050	61283	5767	36375	14492	3147	2480	0	697	0	768	0	0	0	404	0	0	0	802	0	0	167	0	0	196	0	0	119	0	0	0	0	0	79	0	0	0	0	0	0	0	72	0	0	0	0	87	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05P	2024-11-15 00:10:39:877	22723	22300	21515	785	17123	2201	954	637	0	200	0	84	0	0	0	50	0	0	0	78	0	0	10	0	0	26	0	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-06A	2024-11-15 05:54:17:423	339590	236871	213598	23273	71741	55916	0	2116	0	1099	0	15135	46906	0	2074	306	0	0	0	400	0	0	418	0	0	213	0	0	423	0	0	0	0	0	0	4813	0	0	0	0	406	0	322	1595	0	0	0	0	0	1733	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	789	0	0	0	0	0	0	0	0	0	1118	0	881	607	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-06B	2024-11-15 03:50:16:333	85043	59829	54305	5524	24223	13997	0	1259	0	477	0	1400	8771	0	450	82	0	0	0	50	0	0	89	0	0	49	0	0	83	0	0	0	0	0	0	1197	0	0	0	0	181	0	45	233	0	0	0	0	0	586	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	26	0	157	158	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-06C	2024-11-15 05:12:35:861	73371	51904	46334	5570	26807	12809	0	797	0	507	0	377	2323	0	416	56	0	0	0	89	0	0	123	0	0	53	0	0	62	0	0	0	0	0	0	176	0	0	0	0	104	0	49	96	0	0	0	0	0	571	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	11	0	19	152	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
