entity_id	valid	rejected	polled	electors	NDF	UPFA	PNF	ONF	UPF	SLLP	ULPP	I-AMI	FSP	USP	NSH	SEP	I-AP	NSSP	AACAAKO	JSP	DNM	ULGC	SLNF
EC-19H	64981.000000000015	966.0000000000001	65947.00000000003	83147.00000000001	32766.00000000002	31271.999999999993	105.00000000000003	122.00000000000001	105.99999999999996	68.99999999999999	92.00000000000003	94.99999999999997	63.0	66.0	53.999999999999986	33.0	34.0	21.0	28.999999999999996	22.000000000000004	13.000000000000007	6.999999999999999	12.0
EC-19I	49507.00000000003	873.9999999999998	50381.00000000001	65208.99999999999	28725.00000000001	19725.0	96.99999999999999	106.99999999999997	141.00000000000003	122.99999999999999	100.99999999999999	79.99999999999999	62.0	78.99999999999997	41.0	43.999999999999986	46.000000000000014	32.99999999999999	36.00000000000001	18.000000000000004	16.999999999999996	21.999999999999993	9.999999999999998
EC-19P	26259	424	26683	27142	13031	13115	6	11	7	4	3	13	24	9	8	3	0	4	4	6	3	2	6
EC-20	281116.0000000001	3448.9999999999995	284564.99999999994	356146.00000000023	105275.99999999997	172745.0	567.0	507.9999999999997	274.99999999999994	222.99999999999991	236.9999999999999	213.99999999999991	239.99999999999986	209.99999999999997	157.99999999999994	43.0	77.00000000000004	89.99999999999999	65.00000000000003	66.0	51.0	42.99999999999999	27.999999999999982
EC-20A	62565.00000000002	774.9999999999998	63339.99999999998	83003.00000000003	23703.999999999993	37987.00000000001	139.99999999999997	137.99999999999994	87.0	60.99999999999999	80.99999999999997	62.00000000000003	72.00000000000003	60.99999999999999	46.00000000000001	13.999999999999996	19.000000000000007	27.999999999999993	16.000000000000007	17.000000000000004	13.999999999999996	10.999999999999996	6.999999999999998
EC-20B	81715.99999999999	1113.000000000001	82829.00000000003	107677.99999999999	30381.000000000007	50408.0	178.99999999999997	150.00000000000003	92.99999999999996	78.00000000000004	54.00000000000001	62.00000000000001	41.000000000000014	67.99999999999999	46.00000000000003	16.999999999999996	33.00000000000001	21.999999999999996	17.999999999999993	24.000000000000014	15.999999999999998	13.999999999999998	12.000000000000007
EC-20C	120987.99999999999	1348.9999999999998	122336.99999999999	149116.00000000003	43678.0	76068.99999999997	240.99999999999997	209.99999999999997	88.99999999999999	79.99999999999997	98.00000000000001	87.99999999999999	119.99999999999999	76.99999999999999	64.99999999999997	12.000000000000002	25.000000000000004	38.0	29.000000000000004	24.000000000000004	21.000000000000004	14.999999999999998	8.999999999999998
EC-20P	15847	212	16059	16349	7513	8281	7	10	6	4	4	2	7	4	1	0	0	2	2	1	0	3	0
EC-21	680083.9999999997	7656.00000000001	687740.0	831711.9999999997	292513.9999999996	379052.9999999998	1379.0000000000002	1217.0	695.9999999999999	786.9999999999999	749.9999999999999	587.9999999999998	516.0000000000005	544.9999999999999	491.99999999999943	230.00000000000003	245.0000000000001	252.99999999999997	206.00000000000006	198.0	165.00000000000006	119.99999999999999	129.99999999999991
EC-21A	78443.00000000003	637.9999999999999	79081.00000000001	96170.0	32106.000000000007	45605.99999999999	140.0	91.99999999999999	58.0	64.99999999999999	58.0	41.99999999999999	49.99999999999999	52.000000000000014	44.00000000000001	22.000000000000004	16.000000000000004	26.000000000000007	18.999999999999996	18.000000000000004	16.999999999999996	4.000000000000001	8.000000000000002
EC-21B	99551.99999999999	1074.0000000000002	100626.0	121108.0	43608.00000000002	54989.0	169.0	134.0	71.0	87.00000000000001	90.00000000000003	85.00000000000001	45.999999999999986	52.0	53.0	20.999999999999993	27.0	18.999999999999996	20.999999999999993	31.0	20.999999999999993	13.999999999999998	13.999999999999998
EC-21C	69062.0	834.0000000000001	69895.99999999999	83934.00000000001	33095.0	34974.99999999999	137.00000000000003	118.0	91.0	99.00000000000003	109.00000000000001	67.00000000000001	41.99999999999999	64.00000000000001	50.99999999999999	38.0	28.0	33.00000000000001	25.999999999999996	28.0	23.0	20.999999999999996	17.0
EC-21D	86474.00000000004	1008.9999999999998	87483.00000000001	106575.0	40501.0	44797.999999999985	168.0	151.0	102.00000000000001	111.99999999999999	114.00000000000004	81.99999999999999	79.0	69.0	58.999999999999986	35.999999999999986	43.00000000000002	40.000000000000014	32.00000000000001	27.999999999999996	23.0	13.999999999999998	23.0
EC-21E	82588.99999999999	1023.0	83611.99999999999	102618.0	38365.999999999985	42939.99999999999	209.00000000000003	182.99999999999986	113.0	136.0	114.99999999999999	92.99999999999997	61.99999999999999	86.0	73.99999999999997	29.000000000000007	30.999999999999996	34.99999999999998	27.000000000000018	25.00000000000001	27.000000000000018	17.999999999999996	20.0
EC-21F	79772.00000000004	955.9999999999999	80727.99999999999	96156.00000000003	32188.0	46274.99999999997	202.00000000000003	179.0	110.0	126.00000000000001	106.99999999999999	96.0	58.000000000000014	99.0	83.0	36.99999999999999	36.99999999999999	42.999999999999986	42.999999999999986	24.0	26.0	19.000000000000007	19.999999999999996
EC-21G	52579.99999999998	511.0	53090.99999999999	62773.00000000001	19508.00000000001	32336.000000000004	137.99999999999997	127.00000000000003	44.99999999999998	54.0	55.0	48.00000000000001	51.0	43.99999999999999	42.999999999999986	20.999999999999986	31.0	21.999999999999996	15.0	13.999999999999998	9.999999999999998	9.0	9.0
EC-21H	110636.0	1285.0	111920.99999999997	140748.0	44089.00000000001	65270.00000000001	206.99999999999997	223.0	104.0	104.99999999999996	102.00000000000003	73.0	114.99999999999999	73.0	83.99999999999999	26.0	30.000000000000014	35.0	22.000000000000007	23.000000000000007	17.0	20.999999999999996	17.0
EC-21P	20976	326	21302	21630	9053	11864	9	10	2	3	0	2	13	6	1	0	2	0	1	7	1	0	2
EC-22	536771.0000000002	6515.000000000002	543286.0000000007	680414.0000000003	252532.99999999988	278129.9999999999	836.9999999999995	719.0000000000005	541.9999999999998	603.0000000000001	572.0000000000001	528.0000000000001	590.0	356.99999999999994	246.99999999999994	180.99999999999991	190.0000000000001	137.00000000000006	167.0	136.0	122.00000000000003	92.99999999999996	87.00000000000006
EC-22A	69672.0	715.0000000000003	70386.99999999999	87800.0	32163.000000000004	36838.00000000001	108.00000000000003	76.00000000000001	71.99999999999999	60.00000000000001	66.0	62.00000000000002	51.0	35.0	17.999999999999996	16.0	20.999999999999993	12.999999999999998	20.999999999999993	17.000000000000004	12.0	16.0	7.000000000000003
EC-22B	51910.999999999985	855.0000000000001	52766.0	67375.0	22699.000000000004	28608.0	79.99999999999999	58.999999999999986	57.99999999999999	55.999999999999986	46.0	65.99999999999999	75.99999999999999	32.99999999999999	27.999999999999993	15.000000000000002	19.999999999999996	9.999999999999998	13.000000000000004	9.000000000000002	13.000000000000004	13.000000000000004	9.000000000000002
EC-22C	54827.00000000003	630.0000000000002	55457.000000000015	71183.0	23852.999999999996	30451.999999999996	66.00000000000001	75.99999999999999	43.0	39.00000000000001	29.0	51.0	70.99999999999999	29.0	19.999999999999996	16.999999999999996	16.999999999999996	10.999999999999998	11.999999999999998	16.999999999999996	9.000000000000004	9.999999999999998	4.999999999999999
EC-22D	50627.99999999999	456.9999999999999	51085.0	65337.000000000015	22689.999999999996	27400.0	80.0	75.0	37.00000000000001	47.99999999999999	53.000000000000014	48.99999999999997	45.999999999999986	37.999999999999986	20.999999999999996	8.0	18.000000000000004	9.000000000000002	16.0	11.999999999999998	9.000000000000002	8.0	10.999999999999996
EC-22E	69389.00000000001	777.9999999999999	70166.99999999999	90627.00000000004	40066.00000000001	28561.0	78.99999999999996	77.00000000000001	87.0	85.0	75.0	77.00000000000001	70.99999999999997	41.0	22.000000000000004	18.0	28.0	15.999999999999993	29.999999999999993	23.000000000000007	19.999999999999996	3.9999999999999982	9.0
EC-22F	40641.00000000001	417.00000000000006	41057.999999999985	53206.999999999985	19296.999999999993	20742.0	90.99999999999997	76.99999999999999	56.0	54.0	50.999999999999986	59.00000000000002	56.99999999999999	30.999999999999996	30.0	13.0	17.999999999999996	19.000000000000004	9.999999999999998	8.999999999999998	15.999999999999996	5.999999999999999	4.999999999999999
EC-22G	58703.00000000001	808.9999999999997	59512.00000000001	74243.99999999999	26970.0	30890.000000000007	115.99999999999999	103.0	66.00000000000001	107.0	104.00000000000001	38.99999999999999	52.00000000000001	55.0	35.999999999999986	43.000000000000014	20.999999999999993	23.999999999999993	15.000000000000005	17.999999999999993	11.999999999999996	15.000000000000005	17.000000000000004
EC-22H	58581.0	576.9999999999999	59158.00000000001	73498.0	26983.999999999993	30922.0	98.00000000000003	76.00000000000001	65.0	63.99999999999999	60.00000000000001	68.0	71.0	37.0	24.0	17.0	15.000000000000002	18.0	21.99999999999999	9.0	15.000000000000002	10.0	6.0
EC-22I	53172.0	716.9999999999999	53888.99999999999	66607.0	23648.0	28741.00000000001	104.00000000000001	93.0	53.99999999999999	86.0	85.0	46.000000000000014	66.0	48.99999999999999	43.0	30.000000000000007	30.000000000000007	17.0	25.0	17.0	15.000000000000004	9.000000000000004	13.999999999999996
EC-22P	29247	560	29807	30536	14163	14976	15	7	4	4	3	11	29	9	5	4	2	0	3	5	1	2	4
LK	12123451.999999955	140924.9999999996	12264377.000000076	15585941.999999952	6217162.000000046	5768090.000000005	18173.999999999978	15725.999999999995	14379.000000000067	14351.000000000015	12436.000000000031	10617.999999999984	9940.999999999975	8839.999999999975	6874.999999999983	4277.000000000009	4260.00000000002	4046.9999999999995	3846.0000000000005	3749.99999999999	2792.9999999999936	2060.9999999999964	1826.0000000000098
