entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06
EC-10G	24216.0	710.0	24925.999999999996	36677.0	1847.9999999999998	19930.999999999993	57.00000000000001	43.0	76.99999999999999	430.9999999999999	41.99999999999999	65.99999999999999	117.00000000000001	67.99999999999999	644.0000000000001	79.00000000000001	36.00000000000001	59.99999999999999	37.99999999999999	69.0	20.999999999999996	65.99999999999999	47.0	59.00000000000001	16.999999999999996	45.0	57.00000000000001	32.99999999999999	32.99999999999999	90.0	25.000000000000004	5.999999999999998	25.000000000000004	20.999999999999996	14.0	20.999999999999996	18.000000000000004	5.999999999999998	5.999999999999998
EC-10H	33046.00000000001	871.0	33916.99999999999	53246.99999999999	1774.9999999999995	28007.00000000001	98.00000000000003	53.99999999999998	89.0	655.9999999999998	72.0	83.0	288.99999999999994	113.0	377.0000000000001	123.00000000000001	40.0	116.00000000000001	41.99999999999999	89.0	26.99999999999999	125.00000000000001	91.0	101.00000000000004	40.999999999999986	40.999999999999986	75.00000000000001	49.000000000000014	67.0	116.00000000000001	29.000000000000004	20.999999999999996	26.99999999999999	49.999999999999986	37.00000000000001	40.999999999999986	38.99999999999999	20.999999999999996	24.999999999999993
EC-10I	32092.999999999996	847.9999999999998	32941.00000000001	46887.999999999985	1835.9999999999998	27605.0	165.99999999999994	50.0	74.00000000000001	474.9999999999999	46.0	40.00000000000001	147.0	89.0	659.0	77.99999999999999	31.999999999999996	68.0	19.000000000000004	72.00000000000003	19.000000000000004	82.00000000000003	51.00000000000001	56.0	27.0	31.0	35.0	31.0	37.00000000000001	111.0	17.0	18.000000000000007	29.999999999999996	23.0	18.000000000000007	22.0	15.999999999999998	7.0	5.999999999999999
EC-10J	24313.999999999993	616.0	24929.999999999993	33152.99999999999	1617.0	20792.0	95.99999999999999	34.0	41.99999999999999	287.99999999999994	35.99999999999999	52.00000000000001	104.00000000000001	63.0	466.00000000000006	75.00000000000001	23.000000000000004	46.99999999999999	17.0	43.99999999999999	17.999999999999996	57.99999999999999	35.0	52.00000000000001	15.0	19.000000000000004	28.999999999999996	28.999999999999996	21.999999999999996	123.99999999999997	17.0	9.999999999999998	16.0	20.999999999999996	16.0	15.0	8.999999999999998	8.999999999999998	4.0
EC-10K	63813.00000000002	1781.9999999999995	65595.0	86670.00000000001	3238.000000000001	55584.999999999985	197.00000000000006	101.0	129.0	1041.0	95.00000000000004	91.99999999999999	406.0000000000001	229.99999999999991	526.0000000000001	205.00000000000006	69.99999999999997	152.0	45.99999999999999	126.0	37.0	194.99999999999997	139.00000000000003	125.00000000000007	129.99999999999997	73.0	89.99999999999996	74.0	96.99999999999999	164.99999999999997	41.0	56.000000000000014	48.00000000000002	56.999999999999986	56.000000000000014	71.0	67.00000000000001	39.00000000000001	14.000000000000004
EC-10P	21209	557	21766	22041	1563	17961	239	16	10	121	10	10	56	12	810	8	10	10	27	20	8	37	40	7	8	14	5	20	27	80	18	13	4	16	6	13	3	0	7
EC-11	212778.00000000006	3294.000000000002	216072.0000000002	282119.0000000002	26105.00000000002	174739.0000000001	1155.999999999999	216.00000000000009	468.0000000000004	2546.0000000000005	287.0000000000001	378.0	584.9999999999999	542.0	1295.0	417.9999999999998	178.99999999999991	396.99999999999994	140.00000000000006	354.00000000000034	107.99999999999999	326.0000000000001	289.99999999999994	252.99999999999994	146.00000000000003	164.99999999999991	221.00000000000009	148.99999999999972	184.0	258.99999999999983	125.99999999999991	75.00000000000001	92.99999999999991	129.9999999999999	93.99999999999997	116.0000000000001	86.00000000000001	107.00000000000006	45.00000000000002
EC-11A	63265.0	836.9999999999998	64101.999999999985	85393.99999999996	6434.999999999998	53601.99999999995	180.00000000000003	56.99999999999998	149.99999999999997	695.0	94.00000000000003	161.00000000000006	149.99999999999997	143.00000000000003	378.00000000000006	129.99999999999997	71.0	120.99999999999993	39.00000000000001	108.99999999999999	33.99999999999998	78.99999999999999	58.99999999999998	61.000000000000014	42.000000000000014	39.00000000000001	56.99999999999998	41.000000000000014	58.99999999999998	62.0	23.999999999999996	18.999999999999993	35.000000000000014	27.0	23.999999999999996	35.99999999999998	12.999999999999998	25.999999999999996	12.999999999999998
EC-11B	83700.99999999999	1331.0	85031.99999999999	113192.99999999999	13715.000000000002	65141.00000000001	666.9999999999999	76.00000000000001	191.00000000000006	901.0	133.00000000000003	135.00000000000003	233.99999999999997	210.00000000000003	522.0000000000001	140.0	59.0	135.00000000000003	67.00000000000003	144.99999999999997	43.999999999999964	140.0	138.99999999999994	97.0	47.00000000000001	64.0	87.00000000000001	59.999999999999986	71.00000000000001	88.99999999999997	65.99999999999999	37.00000000000001	40.99999999999999	58.000000000000014	38.00000000000001	40.99999999999999	40.99999999999999	48.00000000000002	21.999999999999982
EC-11C	55216.999999999985	979.0	56195.99999999997	72537.99999999999	4251.999999999999	47593.999999999985	161.9999999999999	69.0	116.00000000000004	901.9999999999997	46.0	78.0	188.0000000000001	185.0	250.99999999999997	143.0	46.0	138.99999999999994	29.999999999999996	94.00000000000006	29.999999999999996	99.99999999999997	82.00000000000003	91.00000000000001	51.99999999999999	58.99999999999997	74.99999999999999	42.0	51.00000000000001	98.0	32.99999999999999	17.000000000000004	16.000000000000007	42.0	29.999999999999996	35.00000000000001	29.999999999999996	32.000000000000014	7.000000000000001
EC-11P	10595	147	10742	10994	1703	8402	147	14	11	48	14	4	13	4	144	5	3	2	4	6	0	7	10	4	5	3	2	6	3	10	3	2	1	3	2	4	2	1	3
EC-12	303220.99999999994	4258.000000000003	307478.99999999994	398300.9999999997	38459.99999999999	238649.0	2304.0000000000005	271.0000000000001	13228.000000000002	2362.9999999999995	480.00000000000006	689.9999999999997	523.0000000000001	969.9999999999995	800.0000000000005	511.9999999999998	262.9999999999999	464.0	163.00000000000006	380.0000000000004	85.0	256.00000000000017	301.99999999999994	316.99999999999994	147.00000000000006	129.00000000000006	327.0	91.00000000000004	161.00000000000003	114.00000000000003	136.00000000000006	52.0	144.00000000000009	78.0	103.00000000000003	102.99999999999999	62.99999999999998	73.0	19.99999999999999
EC-12A	86691.99999999999	923.9999999999998	87616.00000000004	113665.00000000004	16663.0	65847.00000000001	300.00000000000006	85.0	652.0000000000001	648.0	237.00000000000003	345.99999999999994	148.00000000000006	255.00000000000003	167.99999999999994	150.00000000000003	105.0	144.99999999999997	62.00000000000001	96.00000000000001	31.000000000000004	63.0	88.00000000000001	63.0	59.99999999999999	36.00000000000002	69.00000000000003	29.999999999999996	52.999999999999986	31.999999999999986	45.0	17.0	72.00000000000004	20.999999999999993	29.999999999999996	27.000000000000007	20.999999999999993	19.999999999999996	6.999999999999996
EC-12B	140082.0000000001	2480.0	142561.99999999997	181169.00000000015	12594.0	109449.00000000001	1499.0	131.99999999999994	12121.999999999998	912.9999999999999	157.0	211.00000000000003	217.99999999999994	518.9999999999999	335.00000000000006	246.00000000000006	92.0	184.0	57.0	176.00000000000003	31.99999999999999	124.0	111.00000000000001	159.00000000000009	46.0	54.99999999999999	184.0	37.000000000000014	63.0	49.00000000000001	61.00000000000001	25.00000000000001	49.00000000000001	36.00000000000001	40.999999999999986	42.999999999999986	20.0	33.99999999999999	9.000000000000002
EC-12C	65178.99999999999	674.0000000000002	65853.00000000001	91944.99999999999	7948.000000000003	54131.99999999999	156.00000000000003	49.0	188.00000000000003	767.0	82.0	129.0	149.99999999999997	190.99999999999994	237.99999999999997	113.00000000000001	57.99999999999999	133.0	44.0	100.00000000000004	22.0	66.0	100.00000000000004	90.00000000000003	41.0	37.99999999999999	70.99999999999997	18.999999999999996	42.0	26.999999999999993	30.000000000000004	9.999999999999995	21.0	21.0	31.0	28.999999999999996	22.0	17.999999999999996	2.999999999999999
EC-12P	11268	180	11448	11522	1255	9221	349	5	266	35	4	4	7	5	59	3	8	2	0	8	0	3	3	5	0	0	3	5	3	6	0	0	2	0	1	4	0	1	1
EC-13	411569.99999999994	3157.9999999999995	414727.9999999996	503789.99999999953	135058.00000000012	259672.99999999983	7459.999999999996	364.0	2213.9999999999995	1019.0000000000003	730.0000000000005	517.0	427.0000000000001	543.9999999999997	368.99999999999994	425.00000000000034	195.99999999999997	328.00000000000006	223.0000000000003	266.99999999999994	218.99999999999963	173.00000000000003	182.0000000000001	155.99999999999997	104.99999999999993	73.99999999999999	123.00000000000011	75.00000000000001	89.00000000000001	50.999999999999964	79.00000000000004	50.999999999999986	87.00000000000006	55.99999999999996	59.99999999999999	52.0	51.99999999999998	53.99999999999997	17.999999999999982
EC-13A	138615.99999999994	772.0000000000003	139387.99999999994	159857.00000000003	89674.00000000003	42240.999999999985	3983.999999999998	202.99999999999991	297.99999999999983	217.00000000000006	442.00000000000006	289.00000000000006	80.99999999999997	112.00000000000001	26.999999999999996	96.0	87.99999999999997	53.99999999999999	158.0	62.0	161.99999999999994	24.99999999999999	47.00000000000001	39.999999999999986	42.99999999999998	21.999999999999993	31.0	21.999999999999993	24.0	15.999999999999996	22.999999999999996	31.0	28.999999999999996	14.000000000000002	15.999999999999996	9.999999999999996	16.999999999999993	12.999999999999996	4.999999999999998
EC-13B	67164.99999999999	493.9999999999999	67658.99999999999	85911.0	7151.0	57910.0	571.9999999999997	28.99999999999999	409.99999999999983	183.99999999999994	42.99999999999997	44.999999999999986	88.00000000000001	101.99999999999999	60.000000000000014	105.0	28.99999999999999	88.00000000000001	12.0	64.0	9.0	36.0	39.0	27.000000000000007	11.000000000000002	15.000000000000004	17.0	12.0	15.000000000000004	8.0	16.0	1.0	12.0	8.0	8.0	9.999999999999998	9.999999999999998	17.0	2.0
EC-13C	56944.999999999985	555.0000000000001	57500.000000000015	74068.00000000001	7286.000000000001	47308.99999999999	709.0	29.000000000000004	643.9999999999999	135.00000000000006	73.00000000000003	57.000000000000014	72.00000000000001	105.99999999999999	116.99999999999999	58.00000000000001	18.999999999999996	56.0	12.0	45.00000000000002	3.0	29.000000000000004	20.0	18.000000000000004	15.0	7.0	16.999999999999996	9.000000000000002	12.0	5.0	18.000000000000004	5.0	14.0	12.0	7.0	9.000000000000002	9.000000000000002	6.0	3.0
EC-13D	125221.00000000009	925.0000000000001	126145.99999999988	159694.0	20116.0	100951.99999999997	1060.9999999999995	47.00000000000001	716.0000000000002	453.9999999999997	160.0	109.99999999999999	171.99999999999994	217.0	135.0	159.0	57.00000000000001	126.00000000000003	35.999999999999986	94.00000000000001	30.00000000000001	68.0	68.99999999999999	68.99999999999999	32.99999999999998	25.999999999999996	54.99999999999999	30.00000000000001	38.00000000000001	17.0	20.999999999999986	14.000000000000009	28.999999999999986	19.000000000000004	28.999999999999986	22.0	15.000000000000005	17.999999999999993	7.000000000000004
EC-13P	23623	412	24035	24260	10831	11261	1134	56	146	29	12	16	14	7	30	7	3	4	5	2	15	15	7	2	3	4	3	2	0	5	1	0	3	3	0	1	1	0	1
EC-14	231410.0000000001	1832.0000000000007	233241.99999999994	281114.0	54135.0	166840.99999999997	3730.0000000000023	198.99999999999983	945.0000000000006	1101.0	341.0000000000002	267.0	336.99999999999994	363.00000000000006	488.9999999999998	274.00000000000006	138.00000000000003	269.0000000000001	116.00000000000001	208.00000000000003	264.0	137.00000000000014	145.99999999999994	141.99999999999994	87.0	81.0	134.00000000000003	80.00000000000001	99.0	50.999999999999986	70.00000000000001	45.00000000000002	56.99999999999997	52.00000000000001	58.00000000000003	40.00000000000004	48.0	38.999999999999986	27.0
EC-14A	62737.00000000001	333.00000000000017	63070.0	72888.00000000001	31303.000000000007	28205.000000000004	1598.0	81.00000000000001	139.0	193.99999999999997	177.00000000000009	113.0	67.99999999999997	61.0	25.0	55.99999999999998	55.99999999999998	47.99999999999997	66.00000000000003	55.99999999999998	188.99999999999997	26.0	33.999999999999986	21.0	30.000000000000007	19.0	23.999999999999986	16.999999999999993	13.0	6.999999999999997	18.000000000000004	11.0	19.0	10.000000000000005	13.0	13.0	13.0	8.000000000000004	5.9999999999999964
EC-14B	72537.0	762.0000000000001	73299.0	90881.00000000001	12817.999999999995	56593.99999999999	712.9999999999998	58.0	230.00000000000003	438.00000000000006	83.99999999999999	79.99999999999999	130.99999999999994	107.0	324.9999999999999	89.00000000000001	41.99999999999999	91.99999999999999	29.999999999999993	60.99999999999999	36.0	68.0	58.999999999999986	63.999999999999986	25.000000000000004	41.00000000000001	50.999999999999986	41.00000000000001	50.999999999999986	25.99999999999999	27.0	22.0	22.0	25.000000000000004	22.999999999999996	20.999999999999996	15.999999999999996	11.999999999999998	14.999999999999996
EC-14C	82276.00000000001	576.0	82852.00000000001	103197.0	4925.0	74171.00000000001	809.0000000000003	30.00000000000001	501.99999999999983	451.0	60.99999999999999	60.99999999999999	127.99999999999996	191.99999999999991	89.99999999999999	126.99999999999999	33.99999999999999	126.99999999999999	16.999999999999996	86.99999999999997	18.0	40.0	44.99999999999999	54.00000000000002	30.00000000000001	18.0	56.00000000000001	20.999999999999996	35.0	16.999999999999996	23.99999999999999	9.0	15.000000000000005	16.999999999999996	22.0	3.9999999999999987	16.999999999999996	15.999999999999995	5.999999999999997
EC-14P	13860	161	14021	14148	5089	7871	610	30	74	18	19	13	10	3	49	2	6	2	3	4	21	3	8	3	2	3	3	1	0	1	1	3	1	0	0	2	2	3	0
EC-15	1126609.9999999993	8522.000000000007	1135131.9999999998	1331705.0000000016	652278.0000000001	416960.9999999997	36178.00000000003	3296.0000000000045	1735.9999999999973	2223.000000000007	2688.999999999999	1895.0000000000002	742.9999999999997	808.0000000000002	169.0000000000001	719.0000000000006	904.9999999999998	507.9999999999998	834.9999999999998	457.0000000000002	365.9999999999999	424.9999999999993	388.99999999999943	387.0000000000005	292.00000000000006	264.0000000000002	185.0000000000001	257.9999999999995	213.0000000000002	123.99999999999989	219.99999999999994	171.00000000000003	175.9999999999999	179.0000000000002	162.99999999999997	110.00000000000003	116.99999999999989	115.99999999999996	55.00000000000001
EC-15A	84809.00000000001	518.0	85326.99999999997	99947.99999999994	50185.0	30372.999999999996	2553.000000000001	112.99999999999991	153.0	244.00000000000006	260.0	179.0	58.99999999999997	64.00000000000001	14.000000000000005	54.999999999999986	88.00000000000001	39.99999999999999	71.99999999999993	40.99999999999999	23.0	24.0	33.00000000000001	31.000000000000004	31.000000000000004	16.000000000000004	9.999999999999998	22.000000000000004	12.0	16.000000000000004	18.999999999999996	8.999999999999991	16.000000000000004	16.999999999999996	7.000000000000003	4.999999999999999	9.999999999999998	11.000000000000002	4.000000000000001
EC-15B	78507.00000000003	476.99999999999994	78983.99999999999	93010.0	44354.00000000001	30285.999999999996	2194.0	146.0	138.00000000000003	246.99999999999994	201.00000000000009	155.0	68.0	57.999999999999986	6.999999999999997	55.99999999999998	80.99999999999996	47.999999999999986	78.0	44.99999999999999	18.999999999999993	30.000000000000007	41.99999999999999	43.0	17.0	13.999999999999995	20.000000000000004	13.999999999999995	13.999999999999995	11.999999999999996	18.000000000000004	10.000000000000002	15.000000000000004	13.999999999999995	13.000000000000004	18.999999999999993	11.999999999999996	11.999999999999996	6.999999999999997
EC-15C	93261.99999999999	682.9999999999998	93945.0	110915.00000000001	55822.999999999956	32581.000000000015	2943.9999999999995	156.0000000000001	169.9999999999999	274.00000000000006	239.00000000000003	153.00000000000003	79.00000000000006	67.00000000000001	17.999999999999996	74.00000000000003	89.00000000000001	54.999999999999986	100.0	30.0	20.000000000000007	53.0	44.00000000000001	43.000000000000014	26.999999999999986	26.999999999999986	13.000000000000002	26.000000000000004	25.0	13.000000000000002	22.000000000000004	11.999999999999998	8.999999999999998	15.999999999999998	18.999999999999993	13.999999999999998	10.000000000000004	13.000000000000002	3.9999999999999996
EC-15D	80861.00000000001	589.9999999999998	81451.0	97455.99999999999	46442.999999999985	30232.000000000015	2538.0	196.99999999999997	134.0	198.00000000000003	209.00000000000006	143.99999999999994	64.99999999999999	48.0	17.000000000000004	56.00000000000004	80.99999999999999	41.0	64.0	44.00000000000001	27.0	32.0	41.0	30.000000000000007	23.000000000000004	17.999999999999993	16.0	24.0	20.999999999999996	6.0	11.000000000000002	23.000000000000004	15.000000000000004	12.0	19.000000000000004	10.0	10.0	10.0	2.0
EC-15E	63999.0	474.00000000000017	64472.99999999999	75394.0	40261.00000000001	20591.0	1983.9999999999995	166.99999999999994	90.00000000000001	146.00000000000006	166.99999999999994	113.00000000000004	31.999999999999993	48.99999999999999	9.999999999999998	35.0	46.0	24.999999999999996	46.0	27.00000000000002	13.000000000000002	26.000000000000004	15.999999999999996	15.000000000000007	17.000000000000004	19.0	3.999999999999999	17.000000000000004	10.999999999999996	5.999999999999998	8.999999999999996	9.999999999999998	8.999999999999996	6.999999999999999	5.999999999999998	4.999999999999999	8.999999999999996	2.999999999999999	7.999999999999998
EC-15F	62279.0	419.00000000000006	62698.00000000001	73474.0	35508.0	24238.0	1441.0000000000002	138.00000000000003	90.99999999999997	134.0	161.0	93.00000000000003	42.99999999999998	52.00000000000002	18.0	33.99999999999999	50.000000000000014	13.000000000000005	48.00000000000001	26.00000000000001	9.0	23.0	24.000000000000004	25.000000000000007	10.000000000000005	13.000000000000005	7.000000000000001	10.000000000000005	3.0000000000000004	10.000000000000005	10.000000000000005	9.0	5.000000000000003	6.000000000000001	12.000000000000002	4.0	2.0	4.0	5.000000000000003
EC-15G	74317.99999999999	479.0000000000001	74797.0	89746.00000000003	42161.00000000003	29246.999999999996	1514.0000000000007	205.00000000000006	118.00000000000004	118.00000000000004	170.00000000000006	158.0	36.0	65.0	15.999999999999996	51.99999999999999	63.999999999999986	34.99999999999999	51.00000000000002	41.0	28.0	22.000000000000004	14.0	22.000000000000004	19.000000000000007	20.000000000000004	11.000000000000002	10.000000000000002	17.0	5.000000000000001	12.999999999999998	12.999999999999998	25.999999999999996	9.0	10.000000000000002	9.0	9.0	7.0	3.0
EC-15H	80485.99999999999	517.0	81002.99999999999	95449.0	47832.00000000001	29041.0	2283.9999999999995	205.00000000000006	128.99999999999997	94.99999999999997	198.00000000000003	110.0	49.999999999999986	51.00000000000001	12.000000000000002	46.0	51.00000000000001	35.00000000000001	55.0	25.999999999999993	37.00000000000001	30.000000000000007	20.999999999999986	23.0	15.999999999999998	20.00000000000001	13.999999999999995	15.000000000000004	13.999999999999995	10.000000000000005	9.000000000000002	6.999999999999997	7.999999999999999	20.999999999999986	3.0000000000000004	1.9999999999999998	7.999999999999999	5.000000000000003	3.0000000000000004
EC-15I	84167.0	595.0000000000001	84762.00000000001	100267.99999999996	44701.000000000015	35806.99999999999	2159.000000000001	216.0000000000001	114.00000000000006	147.0	193.0	113.00000000000001	49.0	60.00000000000003	15.000000000000007	53.00000000000001	53.00000000000001	40.00000000000002	60.99999999999999	30.000000000000014	63.0	39.00000000000001	39.00000000000001	20.00000000000001	15.000000000000007	22.999999999999993	15.000000000000007	15.000000000000007	15.000000000000007	7.999999999999997	35.00000000000001	15.000000000000007	11.0	16.999999999999993	3.9999999999999987	3.9999999999999987	5.999999999999999	11.0	0.9999999999999997
EC-15J	77946.99999999999	666.0000000000002	78613.0	92780.99999999996	47005.99999999998	27041.0	2505.9999999999995	249.0	117.99999999999993	116.00000000000001	196.00000000000009	111.0	43.00000000000001	77.00000000000001	7.999999999999998	44.0	53.00000000000001	42.0	53.00000000000001	23.999999999999986	27.0	22.0	13.999999999999995	16.999999999999993	16.999999999999993	11.0	11.999999999999993	27.0	21.0	5.0	16.999999999999993	7.999999999999998	12.999999999999996	14.999999999999998	11.0	11.0	5.0	5.0	1.9999999999999996
EC-15K	63529.000000000015	471.9999999999998	64001.00000000002	75818.99999999999	36836.00000000001	23458.000000000007	2085.000000000001	218.99999999999997	88.00000000000001	101.00000000000001	151.00000000000006	105.99999999999999	28.999999999999993	43.000000000000014	4.999999999999999	35.999999999999986	48.999999999999986	24.00000000000001	48.00000000000002	24.999999999999993	30.0	16.999999999999996	16.999999999999996	22.000000000000004	28.0	9.999999999999998	12.000000000000005	14.0	7.0	4.999999999999999	8.999999999999996	8.999999999999996	4.999999999999999	8.0	8.0	3.0000000000000013	4.0	14.0	4.0
EC-15L	75322.99999999997	620.9999999999999	75944.00000000001	90701.99999999997	41940.00000000001	29020.999999999996	3029.9999999999995	430.99999999999994	98.0	87.00000000000001	133.99999999999997	119.00000000000001	40.000000000000014	43.0	5.999999999999999	41.99999999999999	37.99999999999999	23.999999999999996	43.99999999999999	24.999999999999996	14.999999999999996	20.999999999999996	12.999999999999996	25.999999999999993	5.999999999999999	10.000000000000004	2.9999999999999996	7.999999999999999	10.000000000000004	5.999999999999999	15.999999999999998	10.000000000000004	8.999999999999996	8.999999999999996	18.999999999999996	5.999999999999999	5.999999999999999	5.000000000000002	2.9999999999999996
EC-15M	76099.99999999999	580.9999999999998	76681.00000000004	91430.99999999999	41961.000000000015	30124.000000000015	2468.000000000001	231.99999999999994	142.00000000000003	161.0000000000001	190.0	132.0	76.00000000000004	72.99999999999996	9.0	55.999999999999986	53.99999999999999	38.00000000000002	43.99999999999999	29.999999999999996	12.999999999999998	24.99999999999999	28.999999999999993	36.99999999999998	36.0	26.999999999999996	12.999999999999998	19.00000000000001	15.999999999999996	5.999999999999998	10.999999999999998	14.999999999999998	10.000000000000004	13.999999999999996	14.999999999999998	5.999999999999998	7.999999999999998	5.999999999999998	3.999999999999999
EC-15N	57056.99999999998	539.9999999999999	57597.00000000001	69355.99999999997	32074.000000000015	21489.000000000004	2078.0	158.99999999999991	130.00000000000006	124.00000000000004	172.99999999999994	121.00000000000006	44.0	47.00000000000001	9.999999999999995	51.999999999999964	84.99999999999999	36.99999999999999	53.00000000000003	36.0	12.999999999999991	19.99999999999999	39.00000000000001	25.999999999999982	24.00000000000001	27.000000000000004	27.000000000000004	29.0	15.999999999999993	12.999999999999991	15.999999999999993	14.000000000000007	18.999999999999996	11.0	12.999999999999991	9.999999999999995	15.999999999999993	9.0	3.0000000000000013
EC-15P	73966	890	74856	75956	45193	23432	4400	463	23	31	47	88	30	11	4	28	23	11	18	7	29	41	3	7	6	9	8	8	11	3	5	7	6	3	4	2	2	1	2
EC-16	453975.99999999994	4477.999999999997	458454.00000000006	599042.0000000002	230760.00000000023	199356.00000000006	12911.999999999993	2204.0	967.9999999999986	1023.9999999999993	1088.9999999999993	945.0000000000005	397.0	494.0000000000001	103.00000000000018	377.00000000000034	391.9999999999995	286.9999999999997	327.0000000000001	241.99999999999991	238.00000000000009	219.00000000000006	213.0	189.0	153.0000000000001	103.99999999999999	87.00000000000006	118.99999999999994	122.99999999999996	48.99999999999997	97.00000000000001	101.0000000000001	88.00000000000001	65.0	70.00000000000001	51.00000000000006	52.00000000000003	51.0	30.000000000000004
EC-16A	107154.99999999999	1282.9999999999995	108438.00000000003	142408.0	26118.000000000004	76385.00000000001	1896.0	157.0	336.0000000000001	390.0	155.99999999999997	185.99999999999991	162.99999999999994	200.0	41.00000000000001	157.0	63.00000000000001	141.99999999999997	52.99999999999999	98.99999999999999	28.999999999999996	66.0	65.00000000000003	59.000000000000014	38.99999999999999	27.0	31.000000000000007	45.999999999999986	40.0	23.999999999999996	34.0	25.999999999999993	28.0	17.0	23.999999999999996	16.000000000000004	16.000000000000004	19.0	7.0
EC-16B	95148.00000000001	643.0000000000001	95791.00000000001	116053.0	60962.99999999995	29842.000000000015	2183.0000000000005	174.00000000000003	212.99999999999986	225.99999999999997	325.99999999999994	236.00000000000003	76.00000000000003	71.00000000000001	11.000000000000005	59.99999999999999	115.00000000000003	50.99999999999999	111.99999999999991	39.999999999999986	67.99999999999997	39.999999999999986	36.000000000000014	32.0	38.99999999999999	24.000000000000007	16.999999999999993	27.00000000000001	27.99999999999998	9.999999999999996	12.999999999999998	13.99999999999999	27.00000000000001	19.000000000000007	13.99999999999999	14.999999999999998	8.0	9.000000000000004	9.000000000000004
EC-16C	93885.00000000003	983.9999999999999	94868.99999999999	122962.99999999997	51232.99999999999	37512.00000000001	2977.0	427.0	157.99999999999994	192.99999999999997	252.00000000000003	201.00000000000003	78.99999999999997	106.99999999999996	22.999999999999986	70.99999999999996	84.99999999999996	40.000000000000014	61.000000000000014	41.999999999999986	45.00000000000001	38.99999999999998	53.99999999999997	50.000000000000014	34.000000000000014	17.000000000000007	16.0	17.000000000000007	26.0	8.0	20.999999999999993	18.000000000000007	11.000000000000002	9.000000000000004	16.0	11.999999999999998	14.000000000000004	10.000000000000004	7.000000000000002
EC-16D	66931.00000000001	667.9999999999998	67598.99999999999	94054.99999999999	38831.99999999999	24307.99999999999	2190.0	555.0000000000002	112.99999999999996	110.00000000000003	140.00000000000003	128.00000000000003	39.99999999999999	49.0	14.0	42.999999999999986	55.000000000000014	16.000000000000004	48.0	28.0	29.999999999999993	29.999999999999993	29.999999999999993	22.00000000000001	14.999999999999996	14.999999999999996	11.000000000000005	12.0	16.000000000000004	3.0	14.0	26.999999999999993	6.0	11.000000000000005	4.999999999999999	6.0	4.999999999999999	2.0000000000000004	2.0000000000000004
EC-16E	77530.0	713.9999999999998	78243.99999999999	109809.99999999996	45969.0	26624.00000000001	2902.0000000000014	761.0	128.00000000000006	93.99999999999997	204.00000000000003	178.9999999999999	34.99999999999999	64.00000000000003	9.000000000000004	44.99999999999999	72.00000000000003	36.99999999999999	44.99999999999999	29.00000000000001	62.999999999999986	36.99999999999999	28.0	26.00000000000001	26.00000000000001	21.000000000000004	12.000000000000002	16.000000000000007	13.000000000000005	4.000000000000002	15.000000000000002	14.0	15.000000000000002	9.000000000000004	9.000000000000004	2.000000000000001	9.000000000000004	9.000000000000004	5.0
EC-16P	13327	186	13513	13753	7645	4685	764	130	20	11	11	15	4	3	5	1	2	1	8	4	3	7	0	0	0	0	0	1	0	0	0	2	1	0	2	0	0	2	0
EC-17	580345.9999999998	4916.000000000003	585262.0000000002	682449.9999999995	342222.9999999995	202348.0000000001	22878.999999999996	1421.9999999999995	1180.0	1635.0000000000002	1557.999999999999	1206.9999999999995	409.0	432.00000000000006	82.9999999999999	426.9999999999999	629.0000000000005	321.00000000000034	475.00000000000006	312.9999999999998	265.99999999999943	261.9999999999999	323.0000000000001	206.99999999999957	178.99999999999991	173.00000000000003	116.00000000000013	167.99999999999972	134.99999999999997	98.00000000000003	150.0	123.99999999999996	121.00000000000004	125.99999999999996	86.99999999999997	80.99999999999994	73.99999999999991	73.00000000000003	42.000000000000014
EC-17A	70005.99999999997	536.9999999999999	70542.99999999999	82172.99999999997	42286.999999999985	23423.000000000007	2619.0000000000005	116.99999999999997	176.99999999999991	230.99999999999997	216.00000000000003	176.99999999999991	49.0	57.0	14.0	42.00000000000003	87.99999999999999	35.0	68.99999999999997	40.0	28.0	23.0	41.00000000000001	28.0	19.000000000000004	31.000000000000018	17.000000000000004	26.000000000000007	12.0	10.0	27.000000000000004	16.000000000000004	17.000000000000004	17.000000000000004	10.999999999999998	14.0	15.0	12.0	1.0000000000000002
EC-17B	67437.99999999999	484.0000000000002	67922.0	79155.00000000001	36698.0	27274.00000000001	1967.0000000000005	96.00000000000001	146.00000000000006	205.99999999999997	196.00000000000003	145.00000000000003	40.00000000000001	63.000000000000036	15.000000000000007	70.99999999999999	64.00000000000001	47.000000000000014	57.000000000000014	45.000000000000014	18.999999999999993	18.999999999999993	45.000000000000014	30.000000000000014	18.999999999999993	23.0	13.000000000000002	17.000000000000004	20.000000000000004	8.000000000000002	13.000000000000002	8.999999999999998	13.000000000000002	12.000000000000002	12.000000000000002	14.0	7.0	8.000000000000002	7.0
