entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	ITAK	SLMC	EPDP	ACMC	DP	BJP	AITC	CWC	FSP	UPP	PP	TULF	EDF	ONF	USP	JSP	AITM	IG0	IG1	OWORS	NSSP	SLMP	NSU	UPF	ELPP	MJP	SEP	SLNF	TLP	DUA	SLLP	SLVP	DNM	IG3	MNA	IG2
EC-16	347788.9999999999	23124.000000000022	380632.00000000023	562836.0	180185.0000000001	153129.99999999994	12210.99999999999	0	0	0	0	898.0000000000001	441.0000000000003	0	0	242.00000000000017	197.00000000000006	0	0	0	0	0	29.000000000000025	101.00000000000003	16.000000000000007	263.00000000000006	22.999999999999996	0	0	11.00000000000001	0	0	0	0	12.000000000000007	0	0	0	0	0	0	0	0
EC-16A	63979.0	6290.0	79596.99999999997	125701.99999999994	48466.000000000015	14058.0	914.9999999999997	0	0	0	0	36.99999999999999	271.00000000000006	0	0	21.000000000000007	73.00000000000001	0	0	0	0	0	5.999999999999999	16.000000000000004	7.0	86.00000000000004	5.999999999999999	0	0	2.9999999999999996	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0
EC-16B	73902.0	5300.000000000003	79284.0	112977.99999999997	28885.999999999993	42432.00000000001	2159.000000000001	0	0	0	0	159.00000000000003	43.00000000000001	0	0	59.99999999999999	39.999999999999986	0	0	0	0	0	11.000000000000005	30.999999999999993	4.0	60.999999999999986	4.0	0	0	3.000000000000001	0	0	0	0	4.999999999999998	0	0	0	0	0	0	0	0
EC-16C	76646.99999999996	4709.999999999999	81432.99999999996	118171.00000000003	38481.99999999999	34701.000000000015	3077.000000000001	0	0	0	0	157.99999999999994	45.99999999999997	0	0	52.0	44.00000000000001	0	0	0	0	0	7.000000000000002	22.999999999999986	0.0	46.999999999999964	5.999999999999999	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
EC-16D	56820.00000000002	2897.0	59748.00000000002	89974.99999999996	27426.999999999996	26713.999999999996	2392.9999999999986	0	0	0	0	166.99999999999994	16.99999999999999	0	0	26.000000000000007	16.000000000000004	0	0	0	0	0	3.0	13.000000000000004	0.0	32.00000000000001	4.999999999999999	0	0	2.0000000000000004	0	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0
EC-16E	67012.00000000001	3702.999999999998	70743.0	106183.0	32421.0	31033.0	3013.9999999999995	0	0	0	0	331.99999999999994	45.99999999999998	0	0	75.99999999999999	22.000000000000007	0	0	0	0	0	1.0000000000000004	16.000000000000007	5.0	32.99999999999999	2.000000000000001	0	0	2.000000000000001	0	0	0	0	1.0000000000000004	0	0	0	0	0	0	0	0
EC-16P	9429	224	9827	9827	4503	4192	653	0	0	0	0	45	18	0	0	7	2	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EC-17	475047.0000000003	28461.999999999985	503845.0	679982.9999999999	213072.00000000015	229856.00000000012	28700.999999999967	0	0	0	0	1568.9999999999995	285.0000000000001	0	0	197.99999999999991	265.9999999999999	0	0	0	0	0	36.0	0	28.0	149.99999999999977	0	0	0	22.99999999999999	42.99999999999999	0	0	0	30.000000000000014	0	0	0	0	0	0	0	0
EC-17A	54486.99999999997	3756.9999999999995	58287.00000000002	81995.99999999997	24451.00000000001	26975.000000000007	2784.000000000001	0	0	0	0	143.0	24.0	0	0	7.0	36.00000000000001	0	0	0	0	0	6.0	0	4.000000000000001	5.0	0	0	0	3.0	8.000000000000002	0	0	0	1.0000000000000002	0	0	0	0	0	0	0	0
EC-17B	54497.99999999999	3421.000000000001	57983.99999999998	81099.00000000001	26086.00000000001	25089.0	2706.9999999999995	0	0	0	0	199.00000000000003	10.999999999999996	0	0	5.000000000000001	40.00000000000001	0	0	0	0	0	6.000000000000001	0	2.0000000000000004	17.000000000000004	0	0	0	2.0000000000000004	2.0000000000000004	0	0	0	2.0000000000000004	0	0	0	0	0	0	0	0
EC-17C	68276.00000000001	3223.9999999999995	71533.0	97576.00000000003	28944.0	32314.0	6497.0	0	0	0	0	173.0	88.00000000000004	0	0	43.00000000000001	33.0	0	0	0	0	0	7.999999999999998	0	5.999999999999999	25.000000000000004	0	0	0	7.999999999999998	5.999999999999999	0	0	0	5.999999999999999	0	0	0	0	0	0	0	0
EC-17D	70109.99999999999	4593.000000000001	74757.0	102690.99999999999	30873.00000000001	35082.00000000001	3542.0	0	0	0	0	392.0000000000001	39.00000000000001	0	0	15.999999999999998	42.00000000000001	0	0	0	0	0	3.0	0	1.9999999999999998	41.0	0	0	0	0.9999999999999999	3.9999999999999996	0	0	0	3.9999999999999996	0	0	0	0	0	0	0	0
EC-17E	85638.99999999999	5485.000000000002	91177.00000000001	125162.0	35318.00000000001	45235.99999999998	4623.000000000001	0	0	0	0	218.00000000000017	52.999999999999986	0	0	52.000000000000014	51.00000000000002	0	0	0	0	0	5.999999999999999	0	5.999999999999999	17.000000000000007	0	0	0	2.9999999999999996	8.999999999999996	0	0	0	4.000000000000001	0	0	0	0	0	0	0	0
EC-17F	43992.999999999985	2837.0000000000014	46856.999999999985	64778.000000000015	19395.0	21495.000000000004	2745.9999999999986	0	0	0	0	106.0	23.000000000000007	0	0	45.0	22.000000000000007	0	0	0	0	0	5.0	0	3.0000000000000004	30.999999999999996	0	0	0	1.9999999999999996	6.000000000000001	0	0	0	0.0	0	0	0	0	0	0	0	0
EC-17G	56077.0	3887.999999999999	60000.00000000001	83430.99999999996	27162.999999999996	26372.000000000004	2359.0	0	0	0	0	73.0	17.0	0	0	13.0	30.0	0	0	0	0	0	1.0000000000000004	0	4.000000000000002	9.0	0	0	0	2.000000000000001	2.9999999999999996	0	0	0	5.0	0	0	0	0	0	0	0	0
EC-17P	41967	1257	43250	43250	20842	17293	3443	0	0	0	0	265	30	0	0	17	12	0	0	0	0	0	1	0	1	5	0	0	0	2	5	0	0	0	8	0	0	0	0	0	0	0	0
EC-18	236279.00000000003	8653.999999999996	245116.0000000001	322284.99999999994	118845.00000000001	103172.00000000001	13497.000000000015	0	0	0	0	0	159.99999999999994	0	0	404.0000000000002	0	0	0	0	0	0	0	92.99999999999997	30.0	0	0	0	0	0	0	0	27.999999999999996	0	0	0	0	0	0	0	0	0	0
EC-18A	59243.00000000003	2274.0000000000005	61553.000000000015	83394.99999999997	25747.99999999998	29090.0	4174.999999999999	0	0	0	0	0	43.99999999999999	0	0	144.00000000000003	0	0	0	0	0	0	0	21.000000000000004	8.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
EC-18B	56216.00000000002	1918.999999999999	58175.999999999985	77505.0	28255.999999999996	25151.000000000007	2647.0000000000014	0	0	0	0	0	44.00000000000001	0	0	57.000000000000014	0	0	0	0	0	0	0	33.00000000000001	5.0	0	0	0	0	0	0	0	12.999999999999998	0	0	0	0	0	0	0	0	0	0
EC-18C	106109.00000000003	4016.9999999999995	110226.99999999999	146225.0	56387.00000000001	43899.999999999985	5502.0	0	0	0	0	0	51.000000000000014	0	0	181.00000000000003	0	0	0	0	0	0	0	36.00000000000001	16.000000000000007	0	0	0	0	0	0	0	10.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-18P	14711	444	15160	15160	8454	5031	1173	0	0	0	0	0	21	0	0	22	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
EC-19	472165.9999999999	24167.00000000002	496849.0000000001	651405.9999999995	258843.9999999999	179458.99999999997	21445.000000000007	0	0	0	0	500.0000000000002	687.9999999999983	0	10258.999999999984	323.00000000000017	419.00000000000017	0	0	0	0	0	0	0	57.99999999999999	0	0	0	0	0	0	0	40.999999999999986	0	0	0	0	0	0	0	0	0	0
EC-19A	69427.00000000003	2706.999999999999	72202.0	95714.99999999999	34447.00000000001	31159.00000000002	3622.0	0	0	0	0	36.000000000000014	37.00000000000001	0	2.000000000000001	31.0	74.00000000000001	0	0	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	0	0	2.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-19B	35339.0	2308.9999999999995	37711.999999999985	51294.99999999999	17092.000000000007	16638.999999999996	1076.0	0	0	0	0	11.000000000000002	56.0	0	380.0	25.0	42.00000000000001	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0
EC-19C	43112.000000000015	3014.9999999999995	46197.000000000015	62900.999999999985	25690.999999999993	13885.000000000002	946.9999999999998	0	0	0	0	103.00000000000001	24.0	0	2346.0000000000005	22.99999999999999	55.99999999999998	0	0	0	0	0	0	0	7.999999999999997	0	0	0	0	0	0	0	7.999999999999997	0	0	0	0	0	0	0	0	0	0
EC-19D	40490.0	1522.0	42043.99999999999	55185.0	22525.999999999996	15022.999999999998	2251.0	0	0	0	0	37.0	218.00000000000003	0	365.99999999999994	31.999999999999996	24.0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-19E	49518.00000000001	3203.9999999999986	52784.99999999999	69909.0	28485.999999999993	17598.999999999993	2070.0000000000005	0	0	0	0	29.999999999999996	76.99999999999997	0	1167.0000000000005	17.0	45.0	0	0	0	0	0	0	0	10.000000000000002	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0
EC-19F	45078.0	2234.000000000001	47356.99999999999	62688.99999999999	24636.000000000004	17563.999999999993	2048.000000000001	0	0	0	0	22.0	38.0	0	653.0	65.0	29.999999999999996	0	0	0	0	0	0	0	6.999999999999999	0	0	0	0	0	0	0	4.000000000000002	0	0	0	0	0	0	0	0	0	0
EC-19G	53654.99999999999	2384.0	56076.00000000002	74436.00000000001	30086.000000000004	20127.0	2496.9999999999995	0	0	0	0	69.00000000000001	98.99999999999994	0	687.0000000000002	33.00000000000001	41.999999999999986	0	0	0	0	0	0	0	6.000000000000001	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
EC-19H	60237.0	2923.9999999999995	63230.99999999999	83147.00000000001	33115.0	22617.999999999993	2642.0000000000005	0	0	0	0	48.999999999999986	52.99999999999998	0	1650.0000000000002	34.0	46.000000000000014	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	5.000000000000001	0	0	0	0	0	0	0	0	0	0
EC-19I	44945.000000000015	3325.0000000000005	48325.0	65208.99999999999	26812.999999999993	13539.000000000005	1412.9999999999993	0	0	0	0	70.0	31.0	0	2949.0	28.0	54.99999999999999	0	0	0	0	0	0	0	13.000000000000005	0	0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0
EC-19P	30365	543	30920	30920	15952	11306	2879	0	0	0	0	73	55	0	59	35	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-20	262988.0	9290.999999999996	272279.00000000006	357352.99999999994	110372.0	138135.9999999999	13626.0	0	0	0	0	226.9999999999999	0	0	0	210.99999999999997	137.0000000000001	0	0	0	0	0	29.0	0	37.99999999999998	0	77.99999999999997	0	0	31.00000000000001	0	0	0	0	13.999999999999995	0	0	0	0	0	0	0	0
EC-20A	57843.0	2441.9999999999995	60285.00000000002	83003.00000000003	25220.000000000004	29867.0	2557.0000000000005	0	0	0	0	27.999999999999993	0	0	0	77.0	36.000000000000014	0	0	0	0	0	4.000000000000002	0	11.999999999999998	0	5.0	0	0	9.000000000000004	0	0	0	0	5.999999999999999	0	0	0	0	0	0	0	0
EC-20B	75958.00000000003	3180.9999999999995	79138.99999999994	107677.99999999999	32972.0	39432.00000000001	3277.9999999999995	0	0	0	0	105.99999999999999	0	0	0	25.99999999999999	51.99999999999998	0	0	0	0	0	7.999999999999999	0	12.000000000000007	0	27.999999999999996	0	0	5.000000000000004	0	0	0	0	5.000000000000004	0	0	0	0	0	0	0	0
EC-20C	111894.00000000003	3405.0000000000005	115299.00000000001	149116.00000000003	43677.0	61527.00000000001	6377.999999999999	0	0	0	0	51.000000000000014	0	0	0	101.00000000000004	45.0	0	0	0	0	0	16.000000000000004	0	13.000000000000004	0	38.0	0	0	13.999999999999996	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0
EC-20P	17293	263	17556	17556	8503	7310	1413	0	0	0	0	42	0	0	0	7	4	0	0	0	0	0	1	0	1	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-21	631998.0000000002	23026.000000000007	655221.9999999999	833465.0000000001	284117.00000000006	323635.9999999999	21525.000000000004	0	0	0	0	787.000000000001	412.9999999999997	0	0	263.0000000000002	464.9999999999996	0	0	0	378.9999999999996	0	48.999999999999964	0	57.99999999999994	0	59.999999999999964	40.99999999999998	0	35.00000000000001	0	0	0	0	25.0	0	0	20.000000000000004	0	0	0	0	0
EC-21A	71692.0	2272.0000000000005	73989.0	96170.0	31210.999999999996	38162.0	2057.0000000000005	0	0	0	0	51.000000000000014	56.0	0	0	26.000000000000007	39.999999999999986	0	0	0	41.99999999999999	0	9.000000000000002	0	2.0000000000000004	0	8.000000000000002	15.0	0	2.0000000000000004	0	0	0	0	2.0000000000000004	0	0	1.0000000000000002	0	0	0	0	0
EC-21B	92031.0	2677.000000000001	94725.00000000003	121108.0	40942.99999999999	47595.99999999998	3110.9999999999995	0	0	0	0	93.99999999999999	75.0	0	0	27.0	69.99999999999999	0	0	0	56.999999999999986	0	6.999999999999999	0	4.999999999999999	0	9.999999999999998	6.999999999999999	0	7.999999999999997	0	0	0	0	6.999999999999999	0	0	3.9999999999999987	0	0	0	0	0
EC-21C	64198.00000000001	2799.0	67019.99999999999	83934.00000000001	32747.00000000001	29863.999999999996	1303.0000000000002	0	0	0	0	103.99999999999999	28.0	0	0	10.999999999999998	57.000000000000014	0	0	0	39.00000000000001	0	5.000000000000001	0	7.0	0	1.0000000000000002	10.000000000000002	0	7.0	0	0	0	0	1.0000000000000002	0	0	2.0000000000000004	0	0	0	0	0
EC-21D	77791.00000000001	3940.000000000001	81771.0	106575.0	38038.999999999985	37015.0	2306.9999999999995	0	0	0	0	166.99999999999997	51.00000000000001	0	0	37.0	60.000000000000014	0	0	0	49.999999999999986	0	1.0000000000000002	0	13.999999999999998	0	8.999999999999996	0.0	0	2.0000000000000004	0	0	0	0	3.0	0	0	3.0	0	0	0	0	0
EC-21E	76876.00000000004	3323.000000000001	80218.99999999994	102618.0	39172.00000000002	35587.0	1838.0000000000002	0	0	0	0	48.00000000000004	40.0	0	0	28.000000000000007	69.0	0	0	0	49.000000000000014	0	8.0	0	10.0	0	10.0	2.0	0	3.0000000000000027	0	0	0	0	1.0	0	0	0.0	0	0	0	0	0
EC-21F	75012.00000000001	2850.9999999999995	77886.0	96156.00000000003	33353.0	40125.0	1304.9999999999995	0	0	0	0	39.99999999999999	34.999999999999986	0	0	15.000000000000004	50.999999999999986	0	0	0	39.99999999999999	0	3.0	0	4.999999999999999	0	3.9999999999999996	0.9999999999999999	0	1.9999999999999998	0	0	0	0	3.0	0	0	0.9999999999999999	0	0	0	0	0
EC-21G	48534.00000000001	1638.0000000000005	50181.99999999999	62773.00000000001	19889.000000000004	27405.0	1034.0	0	0	0	0	65.00000000000001	9.0	0	0	34.0	32.99999999999999	0	0	0	37.0	0	3.9999999999999996	0	4.999999999999999	0	3.0000000000000004	0.9999999999999999	0	3.9999999999999996	0	0	0	0	3.0000000000000004	0	0	0.9999999999999999	0	0	0	0	0
EC-21H	102884.0	3125.0	106047.0	140748.0	39089.999999999985	56515.0	6762.000000000003	0	0	0	0	160.0	86.00000000000001	0	0	69.00000000000001	75.99999999999996	0	0	0	62.0	0	10.0	0	7.999999999999998	0	13.999999999999996	5.0	0	5.999999999999998	0	0	0	0	0.9999999999999998	0	0	6.999999999999998	0	0	0	0	0
EC-21P	22980	401	23383	23383	9673	11367	1808	0	0	0	0	58	33	0	0	16	9	0	0	0	3	0	2	0	2	0	1	0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	0
EC-22	499729.9999999997	18769.999999999993	518673.99999999977	680282.9999999999	247466.99999999983	227208.0000000001	18394.000000000022	0	0	0	0	739.0000000000001	1530.0000000000014	0	2448.000000000001	569.9999999999999	237.0	0	0	0	234.0000000000002	494.00000000000017	44.000000000000014	0	28.999999999999986	0	0	0	0	45.999999999999964	0	0	14.000000000000004	0	0	0	0	0	0	0	0	0	0
EC-22A	64331.00000000004	2217.9999999999986	66567.0	87800.0	30495.000000000004	30510.999999999993	2765.0	0	0	0	0	138.00000000000006	92.99999999999997	0	143.99999999999997	46.99999999999999	20.999999999999993	0	0	0	24.999999999999996	46.99999999999999	5.000000000000002	0	5.000000000000002	0	0	0	0	6.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
EC-22B	48558.99999999999	1794.9999999999993	50364.0	67375.0	22723.999999999996	23663.000000000004	1715.9999999999998	0	0	0	0	60.00000000000001	73.00000000000001	0	110.0	98.99999999999999	15.999999999999998	0	0	0	27.000000000000004	31.999999999999996	4.999999999999999	0	3.0000000000000004	0	0	0	0	4.999999999999999	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-22C	51245.00000000001	1634.9999999999995	52889.00000000002	71183.0	22642.999999999985	25562.00000000002	2586.9999999999995	0	0	0	0	62.0	140.99999999999997	0	27.999999999999993	99.99999999999997	29.999999999999993	0	0	0	19.999999999999996	35.00000000000001	9.000000000000004	0	0.9999999999999997	0	0	0	0	5.999999999999999	0	0	0.9999999999999997	0	0	0	0	0	0	0	0	0	0
EC-22D	46533.0	1773.9999999999995	48312.000000000015	65337.000000000015	22447.000000000004	21491.0	2249.0	0	0	0	0	116.00000000000001	87.99999999999997	0	1.0	29.000000000000004	10.999999999999996	0	0	0	20.999999999999996	42.99999999999999	2.0	0	0.0	0	0	0	0	5.999999999999999	0	0	1.0	0	0	0	0	0	0	0	0	0	0
EC-22E	63597.999999999985	2347.9999999999995	65968.0	90627.00000000004	37909.999999999985	22445.999999999996	2281.9999999999995	0	0	0	0	97.99999999999997	622.9999999999998	0	7.9999999999999964	36.0	29.999999999999993	0	0	0	36.99999999999998	83.99999999999999	3.9999999999999982	0	0.9999999999999996	0	0	0	0	7.0	0	0	0.9999999999999996	0	0	0	0	0	0	0	0	0	0
EC-22F	37447.00000000001	1458.0000000000002	38928.0	53206.999999999985	19191.999999999996	16457.0	1249.9999999999998	0	0	0	0	47.0	273.0	0	45.000000000000014	84.0	17.999999999999996	0	0	0	15.999999999999996	35.0	4.999999999999999	0	0.9999999999999998	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
EC-22G	54812.99999999999	2742.9999999999995	57601.99999999999	74243.99999999999	27123.0	25250.000000000004	996.9999999999998	0	0	0	0	16.000000000000004	37.00000000000001	0	1139.0	27.0	38.99999999999999	0	0	0	26.000000000000004	99.99999999999999	1.0000000000000002	0	4.999999999999999	0	0	0	0	7.0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0
EC-22H	54336.00000000001	1885.0000000000002	56237.99999999997	73498.0	25993.0	26190.99999999999	1460.0000000000002	0	0	0	0	83.00000000000003	59.00000000000001	0	335.99999999999983	60.00000000000001	36.0	0	0	0	26.999999999999993	43.99999999999998	3.9999999999999996	0	3.0	0	0	0	0	3.0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0
EC-22I	49094.99999999999	2286.0	51401.000000000015	66607.0	24468.0	22674.0	1048.9999999999998	0	0	0	0	15.000000000000004	33.0	0	607.9999999999997	55.999999999999986	32.0	0	0	0	31.000000000000004	70.0	5.999999999999999	0	8.0	0	0	0	0	4.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0
EC-22P	29773	628	30405	30405	14472	12963	2039	0	0	0	0	104	110	0	29	32	4	0	0	0	4	4	3	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
LK	11140332.999999965	516925.99999999936	11684110.999999939	15601119.000000002	5098915.999999991	4732663.999999989	544153.9999999985	515962.99999999953	44193.00000000003	33480.99999999997	33102.0	28586.999999999953	20377.000000000004	18644.00000000002	17106.99999999996	7349.000000000051	5353.0	4272.000000000004	4173.000000000001	3173.0000000000023	2867.999999999999	1895.0000000000023	1727.9999999999995	1628.0000000000048	1159.0000000000002	995.9999999999989	700.0000000000006	644.0000000000016	625.9999999999994	502.0000000000012	488.00000000000017	453.9999999999995	351.99999999999915	321.0000000000003	235.99999999999994	117.99999999999996	97.99999999999997	62.0000000000001	49.0	47.00000000000002	40.00000000000002	32.99999999999996	13.000000000000002
