entity_id	valid	rejected	polled	electors	UPFA	UNP	DNA	ITAK	UPF	TMVP	SMBP	TULF	AITC	DPLF	SLNF	IG4B	EDF	EPDP	ONF	UNAF	ELPP	LLF	USP	IG4J	PERLF	IG2G	JSP	UDF	IG6B	IG8B	DUA	IG3J	IG6J	ELMS	PNF	IG6G	IG5J	IG5M	SEP	SLLP	OWORS	IG8K	IG5B	IG9G	IG7G	IG9V	IG7J	IG5N	IG2M	IG4M	IG9K	IG2J	IG5G	IG5K	NPP	IG9J	IG4K	IG1A	IG1K	IG3K	MNA	OWO	IG6D	TLP	IG9M	MLF	IG1M	IG4H	IG3M	IG8D	IG7K	RJP	IG7M	IG1B	IG7T	IG6A	IG8M	IG8J	IG7A	IG6M	AITUF	J	IG1J	IG3B	IG3G	IG2K	IG6K	IG9D	IG8G	IG7C	CDUA	IG9B	IG4G	IG5A	IG8C	IG5P	IG7V	IG8R	IG2A	IG1H	IG3T	IG3A	IG2R	IG2B	IG3H	IG9N	IG7R	IG9R	IG4C	IG9C	IG3R	IG8P	IG7P	IG1G	IG6T	IG4P	IG2C	IG9P	IG8V	IG6P	IG2V	IG5T	IG7B	IG6N	IG3N	IG2P	IG1R	IG5V	IG3C	IG6V	IG2H	IG2N	IG1C	IG3P	IG4R	IG5D	IG5R	IG6C	NSU	IG4T	IG1P	IG3D	IG7N	IG4N	IG2D	IG5C	IG9T	IG4V	IG2T	IG1T	IG1N	OWOS	IG4A	IG4D	IG3V	IG1D	IG8N	IG6R	IG8T	IG1V	IG7D	JS	OORS
EC-04M	51037.00000000001	4262.000000000001	55337.99999999999	85136.00000000003	38153.0	11648.000000000005	1128.0000000000002	0	0	0	7.999999999999998	0	0	0	1.9999999999999996	0	0	0	0	10.999999999999995	0	1.9999999999999996	0	0	0	0	3.999999999999999	0	0	0	0	0	0	3.999999999999999	7.999999999999998	0	0	3.999999999999999	0	1.9999999999999996	0	0	0	0	0	0	0	0	5.000000000000002	15.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999996	3.999999999999999	0.0	0	0.9999999999999998	0	0	0	1.9999999999999996	0	0	0	1.9999999999999996	0	0	0.9999999999999998	0	0	0	0	0	0	0	0	0	0	7.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-04P	28717	1284	30012	30405	20408	6281	1952	0	0	0	1	0	0	0	38	0	0	0	0	5	0	2	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05	195563.99999999997	19309.999999999985	215059.99999999988	357062.99999999994	131068.99999999987	55736.99999999997	7635.999999999999	0	0	0	12.999999999999982	0	0	0	75.00000000000009	0	0	0	163.0	75.99999999999994	0	19.99999999999996	0	0	0	0	37.00000000000001	35.999999999999964	0	0	0	0	0	39.00000000000002	21.99999999999996	0	0	45.00000000000001	0	14.99999999999998	12.00000000000001	0	0	0	0	0	0	0	74.99999999999999	31.999999999999975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.0000000000001	0	37.99999999999997	0	15.99999999999998	0	0	12.000000000000002	92.00000000000006	0	0	0	38.99999999999996	0	0	50.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05A	60857.99999999999	5932.000000000001	66830.00000000003	119452.99999999996	42846.99999999999	15079.999999999998	2645.0000000000005	0	0	0	2.000000000000001	0	0	0	4.000000000000002	0	0	0	57.00000000000003	14.000000000000002	0	4.000000000000002	0	0	0	0	24.00000000000001	13.0	0	0	0	0	0	6.000000000000003	4.000000000000002	0	0	21.999999999999996	0	2.000000000000001	4.000000000000002	0	0	0	0	0	0	0	19.00000000000001	10.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0	0	7.000000000000001	0	5.0000000000000036	0	0	4.000000000000002	12.000000000000005	0	0	0	7.000000000000001	0	0	12.000000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05B	37141.0	3216.9999999999986	40421.00000000001	64696.00000000001	27777.0	8478.0	687.9999999999999	0	0	0	0.0	0	0	0	19.000000000000007	0	0	0	47.999999999999986	12.999999999999993	0	2.999999999999999	0	0	0	0	3.9999999999999973	3.9999999999999973	0	0	0	0	0	15.99999999999999	6.9999999999999964	0	0	3.9999999999999973	0	1.9999999999999987	0.0	0	0	0	0	0	0	0	5.999999999999998	11.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.000000000000007	0	15.99999999999999	0	3.9999999999999973	0	0	0.0	2.999999999999999	0	0	0	0.9999999999999993	0	0	5.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05C	40636.00000000001	3990.000000000001	44660.0	75153.99999999999	23733.999999999996	14659.000000000002	1974.0	0	0	0	7.999999999999997	0	0	0	34.00000000000001	0	0	0	34.00000000000001	18.0	0	5.0	0	0	0	0	1.9999999999999993	7.999999999999997	0	0	0	0	0	9.0	5.0	0	0	7.999999999999997	0	3.9999999999999987	1.9999999999999993	0	0	0	0	0	0	0	27.999999999999996	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.999999999999995	0	5.0	0	0.9999999999999997	0	0	3.0	9.0	0	0	0	13.999999999999998	0	0	17.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05D	43381.00000000001	5567.0	48992.00000000002	83381.00000000006	26817.999999999993	14665.99999999999	1574.0000000000007	0	0	0	2.0	0	0	0	11.000000000000002	0	0	0	20.999999999999996	28.999999999999996	0	8.0	0	0	0	0	3.000000000000001	8.0	0	0	0	0	0	8.0	4.9999999999999964	0	0	7.0	0	4.0	4.9999999999999964	0	0	0	0	0	0	0	22.000000000000004	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	9.999999999999993	0	4.0	0	0	3.000000000000001	68.00000000000001	0	0	0	12.000000000000004	0	0	16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-05P	13548	604	14157	14379	9893	2854	755	0	0	0	1	0	0	0	7	0	0	0	3	2	0	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-06	265962.0	37235.999999999985	303469.9999999999	467331.99999999977	149110.9999999999	96884.99999999999	3983.9999999999977	0	13188.99999999999	0	224.99999999999974	0	0	0	20.000000000000014	0	0	0	0	156.99999999999997	0	22.999999999999993	303.00000000000017	0	0	0	39.0	63.0	0	0	0	0	0	40.999999999999964	31.999999999999996	0	0	0	44.99999999999998	4.999999999999997	0	0	0	0	0	0	0	235.0000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.0	33.00000000000001	0	0	0	0	0	0	29.000000000000004	0	0	0	0	0	0	0	0	0	0	17.000000000000007	17.0	0	0	0	0	0	0	14.000000000000009	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0
EC-06A	146227.00000000003	19968.99999999999	166330.99999999994	247068.99999999997	72766.00000000001	59339.00000000001	1389.0000000000005	0	10911.99999999999	0	13.000000000000002	0	0	0	9.000000000000002	0	0	0	0	80.99999999999996	0	12.000000000000002	229.9999999999999	0	0	0	24.000000000000004	36.99999999999999	0	0	0	0	0	19.999999999999993	14.000000000000005	0	0	0	37.99999999999999	1.0	0	0	0	0	0	0	0	102.00000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0	8.0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	8.0	9.000000000000002	0	0	0	0	0	0	6.000000000000001	0	0	0	0	0	7.000000000000003	0	0	0	0	0	0
EC-06B	40340.00000000001	5326.999999999999	45711.00000000001	70730.0	24790.000000000007	13553.0	699.9999999999999	0	1119.9999999999995	0	0.9999999999999996	0	0	0	0.9999999999999996	0	0	0	0	24.000000000000007	0	3.9999999999999982	27.999999999999996	0	0	0	10.0	7.9999999999999964	0	0	0	0	0	3.000000000000001	6.000000000000002	0	0	0	3.000000000000001	0.9999999999999996	0	0	0	0	0	0	0	7.9999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0	1.9999999999999991	0	0	0	0	0	0	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0.9999999999999996	0.0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	1.9999999999999991	0	0	0	0	0	0
EC-06C	30769.0	5146.000000000002	35959.00000000001	65968.99999999999	18866.0	10362.0	993.0000000000002	0	236.00000000000006	0	165.99999999999994	0	0	0	5.000000000000002	0	0	0	0	20.000000000000007	0	1.9999999999999993	20.999999999999996	0	0	0	0.9999999999999997	6.999999999999998	0	0	0	0	0	6.000000000000002	5.000000000000002	0	0	0	0.9999999999999997	0.9999999999999997	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.000000000000001	15.0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	3.000000000000001	3.000000000000001	0	0	0	0	0	0	3.9999999999999987	0	0	0	0	0	1.9999999999999993	0	0	0	0	0	0
EC-06D	39369.999999999985	6423.999999999999	45840.00000000002	73369.0	26017.000000000007	11551.000000000004	507.9999999999999	0	880.9999999999998	0	28.0	0	0	0	2.9999999999999996	0	0	0	0	25.000000000000004	0	5.000000000000001	23.999999999999996	0	0	0	2.9999999999999996	9.0	0	0	0	0	0	11.999999999999998	7.0	0	0	0	2.000000000000001	1.0000000000000004	0	0	0	0	0	0	0	105.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999999999999999	4.000000000000002	0	0	0	0	0	0	13.0	0	0	0	0	0	0	0	0	0	0	5.000000000000001	4.000000000000002	0	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	1.0000000000000004	0	0	0	0	0	0
EC-06P	9256	370	9629	10195	6672	2080	394	0	40	0	17	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07	461388.0000000001	24013.000000000015	485401.00000000076	787138.9999999995	305306.99999999953	120101.0000000001	33662.99999999997	0	0	0	30.000000000000046	0	0	0	329.99999999999943	0	0	0	0	153.00000000000009	0	0	284.99999999999994	0	0	55.00000000000007	54.999999999999936	95.0	0	0	0	0	0	37.00000000000004	0	427.0000000000001	0	0	92.99999999999994	0	0	0	0	0	226.9999999999998	0	0	0	0	0	0	0	109.00000000000013	0	0	0	0	0	0	0	0	71.00000000000011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	27.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07A	26726.000000000004	1277.0	28003.000000000007	50109.00000000001	17374.0	7295.0	1898.9999999999995	0	0	0	0.9999999999999999	0	0	0	28.999999999999996	0	0	0	0	3.9999999999999996	0	0	24.000000000000004	0	0	1.9999999999999998	1.9999999999999998	1.9999999999999998	0	0	0	0	0	0.0	0	26.0	0	0	24.000000000000004	0	0	0	0	0	15.999999999999998	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	12.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07B	39508.000000000015	2160.0	41668.00000000001	68780.0	26210.0	8926.000000000004	4179.999999999999	0	0	0	3.000000000000001	0	0	0	6.000000000000002	0	0	0	0	14.000000000000005	0	0	18.999999999999996	0	0	0.0	16.0	10.0	0	0	0	0	0	0.0	0	57.00000000000001	0	0	15.000000000000005	0	0	0	0	0	10.999999999999998	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	3.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07C	38331.00000000001	1677.0	40007.99999999999	67024.99999999999	27273.999999999996	8688.0	2022.0	0	0	0	4.999999999999999	0	0	0	157.00000000000006	0	0	0	0	11.000000000000002	0	0	11.000000000000002	0	0	2.0	4.0	2.0	0	0	0	0	0	7.000000000000003	0	32.0	0	0	3.0000000000000018	0	0	0	0	0	39.0	0	0	0	0	0	0	0	9.000000000000002	0	0	0	0	0	0	0	0	25.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000018	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07D	48565.00000000002	2611.0000000000014	51176.00000000002	84772.0	32926.00000000001	12592.000000000002	2791.999999999999	0	0	0	4.999999999999998	0	0	0	51.0	0	0	0	0	16.999999999999993	0	0	18.0	0	0	5.999999999999998	5.999999999999998	14.999999999999996	0	0	0	0	0	1.0	0	47.999999999999986	0	0	5.999999999999998	0	0	0	0	0	28.0	0	0	0	0	0	0	0	4.999999999999998	0	0	0	0	0	0	0	0	11.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07E	58725.00000000001	3657.0	62382.00000000002	94244.99999999993	40083.000000000015	15616.0	2717.000000000001	0	0	0	5.0	0	0	0	5.0	0	0	0	0	32.00000000000001	0	0	56.0	0	0	10.0	6.000000000000003	18.999999999999996	0	0	0	0	0	6.000000000000003	0	46.99999999999999	0	0	8.000000000000002	0	0	0	0	0	35.00000000000001	0	0	0	0	0	0	0	16.000000000000004	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000005	0	0	0	0	0	0	0	6.000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07F	52839.99999999999	3576.999999999999	56417.0	89805.0	35733.0	14119.000000000005	2696.0000000000014	0	0	0	2.0	0	0	0	27.00000000000001	0	0	0	0	17.0	0	0	40.99999999999997	0	0	8.999999999999996	4.0	16.0	0	0	0	0	0	5.999999999999999	0	55.000000000000014	0	0	2.0	0	0	0	0	0	41.99999999999998	0	0	0	0	0	0	0	25.999999999999996	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07G	41547.00000000001	2036.9999999999995	43584.0	74442.0	28814.000000000007	9729.000000000002	2820.9999999999995	0	0	0	1.9999999999999991	0	0	0	17.999999999999996	0	0	0	0	14.0	0	0	25.000000000000007	0	0	8.999999999999998	1.9999999999999991	7.9999999999999964	0	0	0	0	0	0.9999999999999996	0	38.99999999999998	0	0	19.999999999999996	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	9.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	3.9999999999999982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07H	40627.999999999985	1744.0	42371.99999999999	71575.00000000001	20347.999999999996	14803.999999999998	5324.0	0	0	0	2.0	0	0	0	4.999999999999998	0	0	0	0	13.000000000000002	0	0	27.0	0	0	4.999999999999998	0.0	4.999999999999998	0	0	0	0	0	2.9999999999999996	0	47.00000000000001	0	0	2.0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	9.999999999999996	0	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07I	49286.99999999998	2035.9999999999989	51323.0	84872.00000000001	31998.0	13062.000000000002	4026.0	0	0	0	2.9999999999999996	0	0	0	11.999999999999998	0	0	0	0	11.0	0	0	33.00000000000002	0	0	2.9999999999999996	9.0	5.0	0	0	0	0	0	2.9999999999999996	0	44.0	0	0	5.999999999999999	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	11.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07J	41273.000000000015	2410.0	43682.99999999999	76190.00000000001	27660.000000000004	10644.000000000004	2809.0	0	0	0	0.0	0	0	0	12.000000000000002	0	0	0	0	12.000000000000002	0	0	27.000000000000004	0	0	3.9999999999999996	3.0000000000000004	7.999999999999999	0	0	0	0	0	4.999999999999998	0	24.999999999999993	0	0	3.9999999999999996	0	0	0	0	0	19.000000000000007	0	0	0	0	0	0	0	8.999999999999998	0	0	0	0	0	0	0	0	1.9999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9999999999999999	0	0	0	0	0	0	0	7.000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-07P	23958	827	24785	25324	16887	4626	2377	0	0	0	2	0	0	0	8	0	0	0	0	8	0	0	4	0	0	5	3	5	0	0	0	0	0	5	0	7	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08	327582.00000000023	14288.999999999996	341870.9999999998	594289.9999999998	213936.99999999994	91114.00000000001	20465.0	0	0	48.99999999999999	19.000000000000007	0	0	0	477.9999999999997	0	0	0	260.99999999999983	0	0	126.00000000000004	240.00000000000023	0	0	0	32.99999999999996	150.00000000000009	0	0	0	0	0	0	37.000000000000014	0	0	278.00000000000034	0	23.000000000000014	0	0	0	0	0	0	0	0	25.000000000000004	41.99999999999998	0	0	0	0	30.000000000000025	0	0	0	0	0	0	0	0	29.999999999999975	0	0	34.99999999999998	0	30.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08A	45299.99999999998	2718.0000000000005	48018.000000000015	86310.99999999997	30269.99999999999	12737.000000000007	1960.0000000000005	0	0	3.0000000000000013	1.9999999999999998	0	0	0	40.000000000000014	0	0	0	51.000000000000014	0	0	1.9999999999999998	49.99999999999999	0	0	0	6.000000000000003	33.0	0	0	0	0	0	0	13.000000000000002	0	0	54.00000000000001	0	1.9999999999999998	0	0	0	0	0	0	0	0	7.000000000000002	15.999999999999998	0	0	0	0	5.000000000000002	0	0	0	0	0	0	0	0	5.000000000000002	0	0	6.000000000000003	0	6.000000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-08B	45535.0	2572.0000000000005	48107.0	85686.00000000006	33113.0	9971.000000000004	2211.9999999999995	0	0	4.0	2.0	0	0	0	17.000000000000018	0	0	0	47.99999999999999	0	0	0.0	25.000000000000004	0	0	0	4.0	23.999999999999996	0	0	0	0	0	0	4.0	0	0	47.99999999999999	0	1.0	0	0	0	0	0	0	0	0	2.0	8.0	0	0	0	0	2.9999999999999996	0	0	0	0	0	0	0	0	4.0	0	0	7.000000000000002	0	4.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
